scorer,event,h,n,pos,base,auc,ap,brier,calib
G_raw(fullraw bag),TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.9915875759458569,0.6188751273740256,0.003055104890405659,0.9567348325083846
G_raw(fullraw bag),TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9812953922531095,0.5742317392520264,0.005850241364808766,0.9020575564209891
G_raw(fullraw bag),TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.9752402439835128,0.5524232368014664,0.00789361462815969,0.8835734815097533
G_raw(fullraw bag),TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9727052575190249,0.5515128591591314,0.008877744985765252,0.8907778784102511
G_raw(fullraw bag),TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.970476016517497,0.545104972976341,0.00961682118816099,0.8885612373258319
G_raw(fullraw bag),TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.9687634579519615,0.5424770310725215,0.010237789015618748,0.879629119479128
G_raw(fullraw bag),TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.9671370214715935,0.5372373508661135,0.01087681220899882,0.8658310981235893
G_raw(fullraw bag),TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.9652945533335543,0.5356236301682759,0.011389009761892575,0.8483017082417988
G_raw(fullraw bag),TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9635087233818257,0.5309992298451294,0.01197438509000049,0.8347479658733986
G_raw(fullraw bag),TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.961362350737755,0.5271074274190093,0.012497820266079571,0.8328371108649861
G_raw(fullraw bag),MLB_DEBUT,1,23864,650,0.027237680187730474,0.9576236157226077,0.44213731386861754,0.019315350839742965,0.9828577782510658
G_raw(fullraw bag),MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9460245480340935,0.5556990904570251,0.03436914111011895,0.9151342907498077
G_raw(fullraw bag),MLB_DEBUT,3,22409,1852,0.08264536570128074,0.934274712223538,0.6119908134073399,0.04772459570937237,0.9012315283107769
G_raw(fullraw bag),MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9277449570451732,0.6374201757154184,0.05816237288467254,0.8902734561296763
G_raw(fullraw bag),MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9245520401060675,0.6541009473211611,0.06493813143567279,0.883477631890879
G_raw(fullraw bag),MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9241419108998379,0.6683482217805478,0.06889755937292386,0.8856967972470648
G_raw(fullraw bag),MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9224299100822797,0.6747026912205306,0.07209169670026962,0.87668100104998
G_raw(fullraw bag),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9197508673132115,0.6730175052422169,0.07500721651028622,0.8692067709334178
G_raw(fullraw bag),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9168557332955585,0.6694277645241763,0.07786068244986981,0.8594418256969568
G_raw(fullraw bag),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9132394762194189,0.6682310386172298,0.08073826833899755,0.8590226881769818
G_raw(fullraw bag),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.985322882611004,0.0727155339687309,0.0002446545873475555,1.6151655548367974
G_raw(fullraw bag),ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.9660367608719541,0.17089883045911755,0.002859502042746361,0.9388231524712496
