snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R1,STAR_PLUS_ELITE,90,95,90-95%,1.437189203029225,1.694462022630113,1.5778246391111093,3,0,0.0,0.08771929824561403,0.0,False
2,R1,STAR_PLUS_ELITE,95,99,95-99%,0.14928222993458126,1.2664844527684234,0.7078833413515023,2,0,0.0,0.08771929824561403,0.0,False
2,R1,STAR_PLUS_ELITE,99,100,99-100%,-0.020257644174127676,-0.020257644174127676,-0.020257644174127676,1,0,0.0,0.08771929824561403,0.0,False
2,R2-R3,TOP_100_PROSPECT,0,10,0-10%,7.106226655522449,8.176863891521167,7.628723997664646,9,3,0.3333333333333333,0.05434782608695652,6.133333333333333,False
2,R2-R3,TOP_100_PROSPECT,10,20,10-20%,6.449745169611298,7.0778132830238,6.643493424341191,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,20,30,20-30%,6.075480887278619,6.436929980926012,6.245445303737261,10,1,0.1,0.05434782608695652,1.84,False
2,R2-R3,TOP_100_PROSPECT,30,40,30-40%,5.560047515614459,5.984878752464606,5.819942424587026,9,1,0.1111111111111111,0.05434782608695652,2.0444444444444443,False
2,R2-R3,TOP_100_PROSPECT,40,50,40-50%,5.128138909174669,5.553544861478545,5.296399521754463,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,50,60,50-60%,4.578430022424657,5.114039965237233,4.853725207181938,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,60,70,60-70%,3.59381798509187,4.532930456411873,4.127058517743617,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,70,80,70-80%,2.415908098821716,3.527895034429456,2.9006950361052053,10,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,80,90,80-90%,0.9644704605093573,2.3455184718963045,1.5873671980153898,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,90,95,90-95%,0.6126405859491877,0.8048979134978558,0.7143698355851833,4,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,95,99,95-99%,0.20444505397780496,0.32436520565488713,0.28210202210895086,4,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,99,100,99-100%,0.005404272443600033,0.005404272443600033,0.005404272443600033,1,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,MLB_DEBUT,0,10,0-10%,7.434015691746263,8.731178882577586,7.987540260490988,10,10,1.0,0.5714285714285714,1.75,False
2,R2-R3,MLB_DEBUT,10,20,10-20%,6.558419163512849,7.3226233343178135,6.878539846946923,10,9,0.9,0.5714285714285714,1.5750000000000002,False
2,R2-R3,MLB_DEBUT,20,30,20-30%,6.205658734700175,6.538470188484811,6.378328992734016,9,9,1.0,0.5714285714285714,1.75,False
2,R2-R3,MLB_DEBUT,30,40,30-40%,5.823550582655938,6.184485894384014,6.007449317543286,10,6,0.6,0.5714285714285714,1.05,False
2,R2-R3,MLB_DEBUT,40,50,40-50%,5.200922762617146,5.728137583980534,5.477942478980475,10,9,0.9,0.5714285714285714,1.5750000000000002,False
2,R2-R3,MLB_DEBUT,50,60,50-60%,4.683047321979459,5.1736252088312575,4.992325623767561,10,3,0.3,0.5714285714285714,0.525,False
2,R2-R3,MLB_DEBUT,60,70,60-70%,3.654342713389464,4.643844008671675,4.2771982705697,10,5,0.5,0.5714285714285714,0.875,False
2,R2-R3,MLB_DEBUT,70,80,70-80%,2.6577384408831533,3.59381798509187,3.068847786716521,9,2,0.2222222222222222,0.5714285714285714,0.3888888888888889,False
2,R2-R3,MLB_DEBUT,80,90,80-90%,0.9883183179284516,2.565230166873518,1.8302972587324386,10,1,0.1,0.5714285714285714,0.17500000000000002,False
2,R2-R3,MLB_DEBUT,90,95,90-95%,0.6126405859491877,0.9644704605093573,0.7643899605700181,5,1,0.2,0.5714285714285714,0.35000000000000003,False
