snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R2-R3,TOP_100_PROSPECT,10,20,10-20%,7.7334970494813735,8.500069808177354,8.103573184008637,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,20,30,20-30%,6.560819554698733,7.525265759238917,7.152077099235723,10,1,0.1,0.05434782608695652,1.84,False
2,R2-R3,TOP_100_PROSPECT,30,40,30-40%,5.8078858148412795,6.496686379217905,6.183059111088011,9,1,0.1111111111111111,0.05434782608695652,2.0444444444444443,False
2,R2-R3,TOP_100_PROSPECT,40,50,40-50%,3.8089247435051807,5.69716319195797,4.632193497160201,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,50,60,50-60%,2.1263916567564656,3.7898998881952335,2.5293762196531633,9,1,0.1111111111111111,0.05434782608695652,2.0444444444444443,False
2,R2-R3,TOP_100_PROSPECT,60,70,60-70%,1.0805839854876058,1.9947945662820954,1.5241484886790122,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,70,80,70-80%,0.3233908382250449,0.7369648348704609,0.4909437255226702,10,1,0.1,0.05434782608695652,1.84,False
2,R2-R3,TOP_100_PROSPECT,80,90,80-90%,0.11185681473220227,0.3135661146703909,0.21172149133208293,9,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,90,95,90-95%,0.05823290989650737,0.08053033419786546,0.06792690133386846,4,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,95,99,95-99%,0.02635386664382605,0.05508404588379978,0.04283741886507836,4,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,TOP_100_PROSPECT,99,100,99-100%,-0.012493572399106145,-0.012493572399106145,-0.012493572399106145,1,0,0.0,0.05434782608695652,0.0,False
2,R2-R3,MLB_DEBUT,0,10,0-10%,8.735435260404824,9.921596375026002,9.112786615857202,10,10,1.0,0.5714285714285714,1.75,False
2,R2-R3,MLB_DEBUT,10,20,10-20%,7.771523686795209,8.670518004972402,8.249829951078471,10,8,0.8,0.5714285714285714,1.4000000000000001,False
2,R2-R3,MLB_DEBUT,20,30,20-30%,7.121019729527744,7.7334970494813735,7.400064765911676,9,8,0.8888888888888888,0.5714285714285714,1.5555555555555556,False
2,R2-R3,MLB_DEBUT,30,40,30-40%,5.988965937040759,6.930816024386857,6.445327372202149,10,7,0.7,0.5714285714285714,1.225,False
2,R2-R3,MLB_DEBUT,40,50,40-50%,4.212072524964596,5.949354440869622,5.170600985753696,10,7,0.7,0.5714285714285714,1.225,False
2,R2-R3,MLB_DEBUT,50,60,50-60%,2.2209479417796394,4.047457897604648,3.019223654400059,10,5,0.5,0.5714285714285714,0.875,False
2,R2-R3,MLB_DEBUT,60,70,60-70%,1.2000079062651643,2.1738216268829595,1.6936965696262931,10,3,0.3,0.5714285714285714,0.525,False
2,R2-R3,MLB_DEBUT,70,80,70-80%,0.3546969988973915,1.0805839854876058,0.5912651890573446,9,4,0.4444444444444444,0.5714285714285714,0.7777777777777778,False
2,R2-R3,MLB_DEBUT,80,90,80-90%,0.1384468503806212,0.3452437009731615,0.24622711464547503,10,2,0.2,0.5714285714285714,0.35000000000000003,False
2,R2-R3,MLB_DEBUT,90,95,90-95%,0.05823290989650737,0.11185681473220227,0.07671288401353524,5,1,0.2,0.5714285714285714,0.35000000000000003,False
2,R2-R3,MLB_DEBUT,95,99,95-99%,0.02635386664382605,0.05508404588379978,0.04283741886507836,4,1,0.25,0.5714285714285714,0.4375,False
2,R2-R3,MLB_DEBUT,99,100,99-100%,-0.012493572399106145,-0.012493572399106145,-0.012493572399106145,1,0,0.0,0.5714285714285714,0.0,False
2,R2-R3,ESTABLISHED_MLB,0,10,0-10%,8.735435260404824,9.921596375026002,9.112786615857202,10,5,0.5,0.16326530612244897,3.0625000000000004,False
2,R2-R3,ESTABLISHED_MLB,10,20,10-20%,7.771523686795209,8.670518004972402,8.249829951078471,10,3,0.3,0.16326530612244897,1.8375000000000001,False
2,R2-R3,ESTABLISHED_MLB,20,30,20-30%,7.121019729527744,7.7334970494813735,7.400064765911676,9,4,0.4444444444444444,0.16326530612244897,2.7222222222222223,False
2,R2-R3,ESTABLISHED_MLB,30,40,30-40%,5.988965937040759,6.930816024386857,6.445327372202149,10,0,0.0,0.16326530612244897,0.0,False
