scorer,event,h,n,pos,base,auc,ap,brier,calib
G_raw(fullraw bag),TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.9962530944765765,0.7237548765376982,0.002510392170387438,1.0848653454476727
G_raw(fullraw bag),TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9910553093381478,0.7323108992532485,0.00454607815530318,0.9847854524578706
G_raw(fullraw bag),TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.9876349554580507,0.7109090041209412,0.0062361654784746,0.9499579147510449
G_raw(fullraw bag),TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9865019657934666,0.7112568310891794,0.007052091953568369,0.946945401558379
G_raw(fullraw bag),TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.9853624482994167,0.7015025035292012,0.007707982393103266,0.9428576742233531
G_raw(fullraw bag),TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.9845408606167386,0.7012694383156851,0.008196672352031292,0.9361171824293345
G_raw(fullraw bag),TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.9835577215817606,0.6940529519981156,0.008757588304763588,0.9266469834142176
G_raw(fullraw bag),TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.9826478294033762,0.6906421609551043,0.00921509848215959,0.913386092177139
G_raw(fullraw bag),TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9815849571838662,0.6881086690457257,0.009687189190159463,0.901631938962757
G_raw(fullraw bag),TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.9799945809248556,0.6859982959723854,0.010146603293591646,0.8969264974932898
G_raw(fullraw bag),MLB_DEBUT,1,23864,650,0.027237680187730474,0.9762375489591825,0.6758331675871583,0.014686410373638747,1.0112474205927664
G_raw(fullraw bag),MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9673633214432769,0.7154275876642168,0.027422187623592952,0.9582189764692917
G_raw(fullraw bag),MLB_DEBUT,3,22409,1852,0.08264536570128074,0.9580629784476413,0.7393641647162842,0.03927536432861747,0.9343653464624108
G_raw(fullraw bag),MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9512680240779792,0.7464010551354883,0.04889736586027673,0.9203724476509048
G_raw(fullraw bag),MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9476007244842864,0.7502654856516907,0.05526799022137846,0.9143390950333959
G_raw(fullraw bag),MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9460488496042556,0.7590068827633875,0.058984764124197044,0.9152524154518922
G_raw(fullraw bag),MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9442811481658168,0.7630335543306344,0.061930379024587784,0.9041359043286041
G_raw(fullraw bag),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9420124590458455,0.7606354959615046,0.0646442072979574,0.8955715805063765
G_raw(fullraw bag),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.939143332826171,0.7567191467259491,0.06744879219885737,0.8863800789391613
G_raw(fullraw bag),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9360579805422212,0.7535859474443833,0.0702131094614874,0.8875773415205738
G_raw(fullraw bag),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.9931818816888814,0.15599671744709914,0.00023946782409222533,1.52722015455826
G_raw(fullraw bag),ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.9788505739063745,0.2635204832319448,0.002704715554706414,0.8599394961648933
G_raw(fullraw bag),ESTABLISHED_MLB,3,22409,238,0.010620732741309296,0.9743729885621653,0.40811325897449885,0.007987039689465507,0.9161498219144952
G_raw(fullraw bag),ESTABLISHED_MLB,4,21482,446,0.020761567824224933,0.9652240937380888,0.4890937895708029,0.01462676416630009,0.8526708856534283
G_raw(fullraw bag),ESTABLISHED_MLB,5,20398,640,0.03137562506128052,0.957223537617674,0.49701387207537173,0.021534294457684327,0.8565005971315173
G_raw(fullraw bag),ESTABLISHED_MLB,6,19155,793,0.04139911250326286,0.9501960227362474,0.5120124053452867,0.02783944485526354,0.8490705412807779
G_raw(fullraw bag),ESTABLISHED_MLB,7,17790,895,0.05030916245081506,0.9464879199657431,0.5333769202352214,0.033044341314984724,0.8353617271746466
G_raw(fullraw bag),ESTABLISHED_MLB,8,16407,948,0.05778021576156519,0.9423158044567596,0.5443626674248845,0.037426169244207504,0.8286984708512244
G_raw(fullraw bag),ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.937624278116058,0.5429900740006481,0.04142425584593329,0.8212761886577827
G_raw(fullraw bag),ESTABLISHED_MLB,10,13617,950,0.06976573400895938,0.9332072147685864,0.5442273321120562,0.044969653168070826,0.8118641015053935
G_raw(fullraw bag),STAR_PLUS_ELITE,1,23864,7,0.0002933288635601743,0.9952933849903293,0.07104003009089147,0.000289317667720183,0.8513568359557472
G_raw(fullraw bag),STAR_PLUS_ELITE,2,23192,19,0.0008192480165574336,0.9860772632396596,0.19889911954561634,0.0007815545747718502,0.5588877521568544
G_raw(fullraw bag),STAR_PLUS_ELITE,3,22409,36,0.0016064973894417422,0.9709794047388469,0.16341105232643705,0.0014963347611843146,0.7982055253729766
