event,h,arm,n,pos,ap,auc,calib,ece
ESTABLISHED_MLB,6,mix_cond,35279,956,0.34589963852528854,0.9387934057904498,0.7885590783726838,0.006045343318668545
STAR_PLUS_ELITE,3,control,42119,44,0.05987537158504156,0.9653005995786744,0.4707565494107395,0.0005540522779730519
STAR_PLUS_ELITE,3,haz,42119,44,0.1019332848405079,0.953440285204991,0.603529722417118,0.0004141763150513262
STAR_PLUS_ELITE,3,mix_haz,42119,44,0.07343533894226255,0.9623183708745205,0.5371431359139287,0.0005061234497608347
STAR_PLUS_ELITE,3,v3,42119,44,0.09021059353547764,0.9558272565224437,0.6242301030971306,0.00039255147234564555
STAR_PLUS_ELITE,3,mix_v3,42119,44,0.07005075541280245,0.9634872792092043,0.5474933262539351,0.00047271525071409214
STAR_PLUS_ELITE,3,v3cond,42119,44,0.1278182260470187,0.9621379571112192,0.7039224657323648,0.00030930011414743823
STAR_PLUS_ELITE,3,mix_cond,42119,44,0.09571264967722368,0.9657251660994977,0.5873395075715522,0.0004310895716149886
STAR_PLUS_ELITE,6,control,35279,153,0.13505504813261549,0.9519301011224205,0.7663588683014106,0.0010799855912402893
STAR_PLUS_ELITE,6,haz,35279,153,0.18163308780772727,0.9447639292198878,0.806562336755976,0.0008389116039665419
STAR_PLUS_ELITE,6,mix_haz,35279,153,0.16435467179906493,0.951502136659101,0.7864606025286933,0.000926089963239035
STAR_PLUS_ELITE,6,v3,35279,153,0.18090494012338823,0.9429700138325556,0.90889523439262,0.0007878631083774785
STAR_PLUS_ELITE,6,mix_v3,35279,153,0.16853686028193768,0.9503633790436595,0.8376270513470153,0.000744566724638743
STAR_PLUS_ELITE,6,v3cond,35279,153,0.19072905134949425,0.9480917250652086,0.9487429185927541,0.0007307424945477668
STAR_PLUS_ELITE,6,mix_cond,35279,153,0.17644555075580073,0.9513556053482904,0.8575508934470824,0.0006461955071879939
