event,h,arm,d_ap,lo,hi
ESTABLISHED_MLB,3,haz,0.0045305510920189565,-0.023829354203722626,0.04018684809641401
ESTABLISHED_MLB,3,mix_haz,0.016017772093911843,0.0026805487265097313,0.035512585482786775
ESTABLISHED_MLB,3,v3,0.009502818531889199,-0.021331873311250124,0.04456909694004707
ESTABLISHED_MLB,3,mix_v3,0.019125229649085914,0.004188018636180526,0.03644861379019813
ESTABLISHED_MLB,3,v3cond,-0.0006441404493029747,-0.030088541765124616,0.03646037241883616
ESTABLISHED_MLB,3,mix_cond,0.013758343913971714,-0.0023420851214452088,0.030051614928544544
ESTABLISHED_MLB,6,haz,0.01531012694072136,-0.00543892967998475,0.035679839933641516
ESTABLISHED_MLB,6,mix_haz,0.018389200738951922,0.0056758314165936425,0.03304162921617548
ESTABLISHED_MLB,6,v3,0.02362871506561036,0.003310591075532452,0.047067091084582985
ESTABLISHED_MLB,6,mix_v3,0.022582741241177498,0.01066831915240051,0.03818203566402201
ESTABLISHED_MLB,6,v3cond,0.023878314563706527,0.0026812087742315934,0.043975018749214334
ESTABLISHED_MLB,6,mix_cond,0.01984763011276618,0.00893264109245965,0.030519205573904456
STAR_PLUS_ELITE,3,haz,0.0016313587112949156,-0.03337543105873237,0.03929652577286528
STAR_PLUS_ELITE,3,mix_haz,0.007964716283416285,-0.01607933218644006,0.04477848921086339
STAR_PLUS_ELITE,3,v3,-0.026867964411355784,-0.10956646954717635,0.02646623923378611
STAR_PLUS_ELITE,3,mix_v3,0.002923196217460019,-0.024071116855414524,0.03714729743638051
STAR_PLUS_ELITE,3,v3cond,0.024941594801665613,-0.02820375068820642,0.10070618466243042
STAR_PLUS_ELITE,3,mix_cond,0.030944598069133925,-0.0014384946448453761,0.09113179204813149
STAR_PLUS_ELITE,6,haz,0.03025504700498244,0.004995080884702858,0.06388310609948673
STAR_PLUS_ELITE,6,mix_haz,0.02475486987999755,0.0070107768668163815,0.04992981118525592
STAR_PLUS_ELITE,6,v3,-0.006136369403313706,-0.028701091846507237,0.018997151420458328
STAR_PLUS_ELITE,6,mix_v3,0.005725115726783772,-0.005209961491618318,0.02206712069079981
STAR_PLUS_ELITE,6,v3cond,0.014483009915141993,-0.011722357540060974,0.0424183125205132
STAR_PLUS_ELITE,6,mix_cond,0.015265933969708918,0.001219458556816384,0.032278381396482696
