scorer,event,h,n,pos,base,auc,ap,brier,calib
G_raw(fullraw bag),TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.9961629185448975,0.7374141070958667,0.002505029660270493,1.022765981523418
G_raw(fullraw bag),TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9903218588905381,0.7161823510563797,0.004765806849581381,0.9239537839790593
G_raw(fullraw bag),TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.9865170854939503,0.6930096229103512,0.006513251566840028,0.9062417054333245
G_raw(fullraw bag),TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9851571658292333,0.6865863203522693,0.007380287670317536,0.9163090175631321
G_raw(fullraw bag),TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.9841360633409816,0.6774811057308597,0.00805571510504533,0.9134943403997288
G_raw(fullraw bag),TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.983420338379519,0.6756715136335173,0.008585958257312697,0.9049399568909985
G_raw(fullraw bag),TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.9825245129579703,0.6690259040681089,0.009166764128675408,0.8911402786154882
G_raw(fullraw bag),TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.981603157231453,0.6678765421588988,0.009607839216377643,0.8755058816568795
G_raw(fullraw bag),TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9806138905107121,0.6645358591249877,0.01010596058854979,0.8599787912386351
G_raw(fullraw bag),TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.9788501578186798,0.6590178337052335,0.010601322510085451,0.8567167672499032
G_raw(fullraw bag),MLB_DEBUT,1,23864,650,0.027237680187730474,0.969238059261321,0.5431595633331046,0.01729322152937098,1.0251950996644659
G_raw(fullraw bag),MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9604706834913835,0.6489913255369343,0.03020801644854767,0.9581515644365044
G_raw(fullraw bag),MLB_DEBUT,3,22409,1852,0.08264536570128074,0.9512019259308603,0.694724193509636,0.042097199524405056,0.9432020477486781
G_raw(fullraw bag),MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9452985455119803,0.7132467112634935,0.05153699640725998,0.9334114645961163
G_raw(fullraw bag),MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9427357791864266,0.7249226842150552,0.05759556660402466,0.9291395549937926
G_raw(fullraw bag),MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9417263447422983,0.7365436666588082,0.06118892581921536,0.933604278625437
G_raw(fullraw bag),MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9399928228576961,0.7415807596682695,0.06410400013330399,0.9235995475370911
G_raw(fullraw bag),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.937952673591507,0.7407280615423316,0.0666535413403786,0.9169972676529241
G_raw(fullraw bag),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9356175750993776,0.7388380031487817,0.06916833278673905,0.9081110802877387
G_raw(fullraw bag),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9325379046295952,0.736701294696097,0.07187655149156019,0.9086729694449639
G_raw(fullraw bag),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.9875094307988935,0.13036388532020998,0.00024074153015485133,1.5741631241635332
