event,h,arm,d_ap,lo,hi
ESTABLISHED_MLB,3,haz,0.007225382997213394,-0.02394265392587684,0.03820105299085315
ESTABLISHED_MLB,3,mix_haz,0.014247235856448487,-0.0033443887675046833,0.03181955243142018
ESTABLISHED_MLB,3,v3,0.017450532701099652,-0.014091319336949073,0.0488549134564845
ESTABLISHED_MLB,3,mix_v3,0.01638114959184603,0.0013240759449144445,0.033333461332164804
ESTABLISHED_MLB,3,v3cond,0.03071062780430438,0.0016523549437335236,0.06182564241367002
ESTABLISHED_MLB,3,mix_cond,0.025550020428888057,0.008863542670618126,0.04362504206103975
ESTABLISHED_MLB,6,haz,0.016750956085346966,-0.002622358681895792,0.03294055190838185
ESTABLISHED_MLB,6,mix_haz,0.017565825244440062,0.006556949240329987,0.02737503026981494
ESTABLISHED_MLB,6,v3,0.01801708994769162,0.0007095522866842249,0.03568851323047687
ESTABLISHED_MLB,6,mix_v3,0.01737605758927783,0.0066889078308581445,0.02806903725443081
ESTABLISHED_MLB,6,v3cond,0.023110772153344436,0.005962241463828833,0.0421619026002694
ESTABLISHED_MLB,6,mix_cond,0.020307254272972055,0.00974769488627719,0.031074380331251275
STAR_PLUS_ELITE,3,haz,0.04161736910643892,-0.003546482397728659,0.1034990105752895
STAR_PLUS_ELITE,3,mix_haz,0.01531960152038157,-0.0028763719620932705,0.04948180872339602
STAR_PLUS_ELITE,3,v3,0.022534656885201346,-0.014719033357539262,0.07970810675493221
STAR_PLUS_ELITE,3,mix_v3,0.009322307584706622,-0.0075503332597307675,0.03971461316024254
STAR_PLUS_ELITE,3,v3cond,0.0656323950973384,0.003388433542157975,0.14117677640840656
STAR_PLUS_ELITE,3,mix_cond,0.039348177839166734,0.001874594374591203,0.09858032918358385
STAR_PLUS_ELITE,6,haz,0.04962155053524293,0.011510626889793743,0.09500167214823371
STAR_PLUS_ELITE,6,mix_haz,0.033704836182681816,0.008542661653024763,0.06612987785113356
STAR_PLUS_ELITE,6,v3,0.04940632028364703,0.014405506693058337,0.09048090288085499
STAR_PLUS_ELITE,6,mix_v3,0.037953814865654835,0.01443852233839295,0.06660209655207708
STAR_PLUS_ELITE,6,v3cond,0.06202142998527847,0.022683686390032563,0.10338080985040451
STAR_PLUS_ELITE,6,mix_cond,0.045581759762006124,0.016439058893881316,0.07831762538707675
