scorer,event,h,n,pos,base,auc,ap,brier,calib
E_raw(rawfeat bag),MLB_DEBUT,1,23864,650,0.027237680187730474,0.9684457654863443,0.5285362531186963,0.017698511036037017,1.0390762680437855
E_raw(rawfeat bag),MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9601789454756489,0.6363867854463444,0.030891191234371222,0.9747044471029976
E_raw(rawfeat bag),MLB_DEBUT,3,22409,1852,0.08264536570128074,0.9500478493607459,0.6821117445047352,0.04312674484028517,0.9612040510344948
E_raw(rawfeat bag),MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9437753371591345,0.7004809614184279,0.05280034388058946,0.9532753361670961
E_raw(rawfeat bag),MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9404426273838576,0.7113215384958722,0.05913621713644328,0.9478142302966976
E_raw(rawfeat bag),MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9390788666511652,0.7220687774708856,0.06294656228059951,0.9530824518997134
E_raw(rawfeat bag),MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9373849167853873,0.7268288204996555,0.06591968302715717,0.9414614622833449
E_raw(rawfeat bag),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9355499394259832,0.7262960539288245,0.0684888828699401,0.934842032088224
E_raw(rawfeat bag),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9333308849633356,0.7242488137759681,0.07106095812995619,0.9269966724894044
E_raw(rawfeat bag),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.930377785220192,0.7216272508190432,0.07381820294917961,0.9299282713975878
E_raw(rawfeat bag),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.9812641461983402,0.11322527196841621,0.00024087868263638723,1.603391533033573
E_raw(rawfeat bag),ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.9700952574687327,0.2610817104182119,0.002750633067610568,0.9245196052164387
E_raw(rawfeat bag),ESTABLISHED_MLB,3,22409,238,0.010620732741309296,0.9674469715719944,0.3383578910223749,0.008399370846860656,0.9548488733059817
E_raw(rawfeat bag),ESTABLISHED_MLB,4,21482,446,0.020761567824224933,0.9586246873819555,0.40793070433346384,0.015415706680097374,0.891794624543437
E_raw(rawfeat bag),ESTABLISHED_MLB,5,20398,640,0.03137562506128052,0.9496004387463306,0.43896082120643,0.022466896681650136,0.8781143509086177
E_raw(rawfeat bag),ESTABLISHED_MLB,6,19155,793,0.04139911250326286,0.9424452509177557,0.46796338703705864,0.028720089972819468,0.8880916724670577
E_raw(rawfeat bag),ESTABLISHED_MLB,7,17790,895,0.05030916245081506,0.9401509487617408,0.495659528679478,0.03391114997961635,0.8743074179411935
E_raw(rawfeat bag),ESTABLISHED_MLB,8,16407,948,0.05778021576156519,0.9371459772590243,0.5079156143746505,0.038297737652445374,0.8748686789455672
E_raw(rawfeat bag),ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.9333132821318715,0.5088241405249477,0.042263032219718936,0.8675586608824498
E_raw(rawfeat bag),ESTABLISHED_MLB,10,13617,950,0.06976573400895938,0.9288894890577671,0.5114677015887068,0.04587038949391216,0.8552366930644808
E_raw(rawfeat bag),STAR_PLUS_ELITE,1,23864,7,0.0002933288635601743,0.9966347103874874,0.13053400617609395,0.00028603282696192887,0.9008738613574678
E_raw(rawfeat bag),STAR_PLUS_ELITE,2,23192,19,0.0008192480165574336,0.9853004971757058,0.13242121079202054,0.0007907778716162579,0.5736577494340294
E_raw(rawfeat bag),STAR_PLUS_ELITE,3,22409,36,0.0016064973894417422,0.9629209563114269,0.11015928026624804,0.0015283797920731766,0.7835245415420913
E_raw(rawfeat bag),STAR_PLUS_ELITE,4,21482,58,0.002699934829159296,0.9642408771342483,0.23569555767117165,0.0024351585052194797,0.8538762490919405
E_raw(rawfeat bag),STAR_PLUS_ELITE,5,20398,86,0.0042160996176095695,0.9564348489150645,0.21156061139068608,0.003781238729939372,0.8436294704859942
E_raw(rawfeat bag),STAR_PLUS_ELITE,6,19155,112,0.00584703732706865,0.9507969745163202,0.21538872626345928,0.005175884216672222,0.919369943971414
E_raw(rawfeat bag),STAR_PLUS_ELITE,7,17790,132,0.007419898819561552,0.9490601306987648,0.19784731865091237,0.006588299277169192,0.9477742287648597
E_raw(rawfeat bag),STAR_PLUS_ELITE,8,16407,147,0.008959590418723715,0.9467400490331433,0.19616174366337855,0.007945104016547634,0.9408127008114918
E_raw(rawfeat bag),STAR_PLUS_ELITE,9,15013,162,0.010790648104975688,0.9451194623798039,0.20804482627925755,0.009508792691681015,0.8767918857682072
E_raw(rawfeat bag),STAR_PLUS_ELITE,10,13617,170,0.012484394506866416,0.943251501537627,0.2261020912949021,0.01089645488447999,0.8211474246786726
"E_cal(OOF,honest)",TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.995201563188482,0.6561087217961907,0.0028437709498995143,1.0376115115935483
"E_cal(OOF,honest)",TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9895936777746883,0.6641126811030896,0.005170943462362096,0.9179019261809821
"E_cal(OOF,honest)",TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.984786182023667,0.6351703637083778,0.007099074330704192,0.9070499987099971
"E_cal(OOF,honest)",TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9830263390016037,0.6268217062403167,0.008056028717330282,0.9263349769420328
"E_cal(OOF,honest)",TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.9817988925503619,0.6184130688233624,0.00877632394053456,0.9367388538157042
