player_id,name,card_year,denominator,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,lowest_buynow_price,lowest_buynow_url,top_listing_url,top_listing_title,has_market,snapshot_date
draft_2023_sean_sullivan_r2p46,Sean Sullivan,2024,0,4,0,4,10.0,12.4675,16.619999999999997,17.06,21.2125,25.0,10.0,https://www.ebay.com/itm/397930059357?_skw=%22Sean+Sullivan%22+1st+Bowman+Chrome+auto&hash=item5ca67ad65d:g:IpYAAeSwPN5p~6f-,https://www.ebay.com/itm/397930059357?_skw=%22Sean+Sullivan%22+1st+Bowman+Chrome+auto&hash=item5ca67ad65d:g:IpYAAeSwPN5p~6f-,2023 Bowman Draft Sean Sullivan Chrome Auto 1st Prospect #CDA-SS Rockies,1,2026-06-05
draft_2024_jackson_kent_r4p108,Jackson Kent,2025,0,1,0,1,39.99,39.99,39.99,39.99,39.99,39.99,39.99,https://www.ebay.com/itm/206322672372?_skw=%22Jackson+Kent%22+1st+Bowman+Chrome+auto&hash=item3009ca22f4:g:OiUAAeSw-iFqId54,https://www.ebay.com/itm/206322672372?_skw=%22Jackson+Kent%22+1st+Bowman+Chrome+auto&hash=item3009ca22f4:g:OiUAAeSw-iFqId54,Jackson Kent 2024 Bowman Chrome AUTO IP LUNAR REFRACTOR 1ST SIGNED #174,1,2026-06-05
draft_2023_matt_wilkinson_r10p308,Matt Wilkinson,2024,0,8,0,8,24.0,24.7425,37.49,46.3675,73.49,74.99,24.0,https://www.ebay.com/itm/358542800828?_skw=%22Matt+Wilkinson%22+1st+Bowman+Chrome+auto&hash=item537ad0f7bc:g:fkIAAeSw6YZqAVbe,https://www.ebay.com/itm/358542800828?_skw=%22Matt+Wilkinson%22+1st+Bowman+Chrome+auto&hash=item537ad0f7bc:g:fkIAAeSw6YZqAVbe,2025 1st Bowman Chrome Matt Wilkinson Base Prospect Auto Guardians B,1,2026-06-05
draft_2023_kemp_alderman_r2p47,Kemp Alderman,2024,0,20,0,20,12.0,28.7425,30.0,40.1705,35.0,148.99,12.0,https://www.ebay.com/itm/376731374511?_skw=%22Kemp+Alderman%22+1st+Bowman+Chrome+auto&hash=item57b6f093af:g:2SYAAeSwtItpJnB1,https://www.ebay.com/itm/376731374511?_skw=%22Kemp+Alderman%22+1st+Bowman+Chrome+auto&hash=item57b6f093af:g:2SYAAeSwtItpJnB1,Signed 2023 1st Bowman Draft Chrome Refractor Kemp Alderman #BDC-123 Miami Auto!,1,2026-06-05
draft_2025_joseph_dzierwa_r2p58,Joseph Dzierwa,2026,0,7,0,7,39.99,49.99,100.0,79.85285714285715,100.0,119.0,39.99,https://www.ebay.com/itm/287367136196?_skw=%22Joseph+Dzierwa%22+1st+Bowman+Chrome+auto&hash=item42e86a83c4:g:V7gAAeSw-LBqHVu7,https://www.ebay.com/itm/287367136196?_skw=%22Joseph+Dzierwa%22+1st+Bowman+Chrome+auto&hash=item42e86a83c4:g:V7gAAeSw-LBqHVu7,2025 Bowman Draft Chrome JOSEPH DZIERWA 1st Auto #CPA-JD ORIOLES QTY,1,2026-06-05
draft_2023_max_anderson_r2p45,Max Anderson,2024,0,11,0,11,29.99,48.870000000000005,49.99,90.82272727272728,50.0,472.86,29.99,https://www.ebay.com/itm/205813209080?_skw=%22Max+Anderson%22+1st+Bowman+Chrome+auto&hash=item2feb6c57f8:g:aN8AAeSwxyFo~THy,https://www.ebay.com/itm/205813209080?_skw=%22Max+Anderson%22+1st+Bowman+Chrome+auto&hash=item2feb6c57f8:g:aN8AAeSwxyFo~THy,Max Anderson 2023 Bowman Chrome AUTO IP REFRACTOR 1ST TIGERS ROOKIE #144,1,2026-06-05
draft_2023_gino_groover_r2p48,Gino Groover,2024,0,9,0,9,24.0,29.99,38.99,36.44111111111111,45.0,45.99,24.0,https://www.ebay.com/itm/188380507115?_skw=%22Gino+Groover%22+1st+Bowman+Chrome+auto&hash=item2bdc5a6beb:g:eaIAAeSwRxtqBSUp,https://www.ebay.com/itm/188380507115?_skw=%22Gino+Groover%22+1st+Bowman+Chrome+auto&hash=item2bdc5a6beb:g:eaIAAeSwRxtqBSUp,2024 Bowman Chrome Gino Groover 1st Bowman Auto #CPA-GG,1,2026-06-05
draft_2023_mitch_jebb_r2p42,Mitch Jebb,2024,0,13,0,13,9.99,12.5,15.0,18.32923076923077,19.99,39.99,9.99,https://www.ebay.com/itm/397909875738?_skw=%22Mitch+Jebb%22+1st+Bowman+Chrome+auto&hash=item5ca546dc1a:g:YT8AAeSwO~1p-D8E,https://www.ebay.com/itm/397909875738?_skw=%22Mitch+Jebb%22+1st+Bowman+Chrome+auto&hash=item5ca546dc1a:g:YT8AAeSwO~1p-D8E,MITCH JEBB 2025 1st Bowman - Chrome Prospect RC AUTO #CPA-MJ Pittsburg Pirates,1,2026-06-05
draft_2021_micah_bratt_r5p134,Micah Bratt,2022,0,0,0,0,,,,,,,,,,,0,2026-06-05
draft_2023_nestor_german_r11p331,Nestor German,2024,0,0,0,0,,,,,,,,,,,0,2026-06-05
