player_id,name,draft_round,bucket,snap_year,snap_offset,p_TOP_100_PROSPECT,mean_t_TOP_100_PROSPECT,p_MLB_DEBUT,mean_t_MLB_DEBUT,p_ESTABLISHED_MLB,mean_t_ESTABLISHED_MLB,p_ALL_STAR_ONCE,mean_t_ALL_STAR_ONCE,p_ALL_STAR_THREE_PLUS,mean_t_ALL_STAR_THREE_PLUS,p_MAJOR_AWARD,mean_t_MAJOR_AWARD,p_ELITE,mean_t_ELITE,p_STAR,mean_t_STAR,p_STAR_PLUS_ELITE,mean_t_STAR_PLUS_ELITE,birth_year,age_at_snap_centered,years_in_pro,yip_centered,p_TOP_100_PROSPECT_x_yip_centered,p_MLB_DEBUT_x_yip_centered,p_ESTABLISHED_MLB_x_yip_centered,p_ELITE_x_yip_centered,p_STAR_x_yip_centered,p_STAR_PLUS_ELITE_x_yip_centered,xgb_p_TOP_100_PROSPECT,xgb_p_MLB_DEBUT,xgb_p_ESTABLISHED_MLB,xgb_p_STAR_PLUS_ELITE,realized_MLB_DEBUT,realized_TOP_100_PROSPECT,realized_ESTABLISHED_MLB,mlb_debut_year,rank,rank_in_snap
draft_2021_will_dion_r9p276,Will Dion,9,R4-R10,2026,5,2.3649936181979747e-05,2.6117836795374996,0.7975951736269905,2.1718287868044266,0.0018977360508911634,3.735341480812292,0.0020349380875691603,4.243966242070492,0.002716291044291941,4.325207472217798,0.00022384985752388342,4.301090147352066,0.0038541301751883195,4.299740472404484,0.0050766709284828515,4.362718709752898,0.008911234953056235,4.299740472404484,2000.0,4.0,5,2,4.7299872363959494e-05,1.595190347253981,0.0037954721017823267,0.007708260350376639,0.010153341856965703,0.01782246990611247,0.003106633,0.9544695,0.0038400039,0.0003043123,0,0,0,,1,1
draft_2021_tj_rumfield_r12p355,T.J. Rumfield,12,R10+,2026,5,0.0003530011889558704,2.337462111492772,1.0,0.0,0.004291184565053063,15.0,0.011521960502264617,3.3766919972891154,0.002853512642648548,3.936954407576905,0.0004932417381724452,3.6072277255073946,0.0024952760697817267,3.6065974338758826,0.0016411080101771391,4.29269207184481,0.004132289062413141,3.6065974338758826,2000.0,4.0,5,2,0.0007060023779117408,2.0,0.008582369130106127,0.004990552139563453,0.0032822160203542783,0.008264578124826283,0.0016801873,0.9473947,0.0035703308,0.00015247292,0,0,0,2026.0,2,2
draft_2021_riley_martin_r6p184,Riley Martin,6,R4-R10,2026,5,1.8411035786369823e-05,2.5806014174150307,1.0,0.0,0.014682486392552985,15.0,0.011200955495251463,4.235186246847321,0.002098290278132686,4.454521750055735,0.000530601284387755,4.215555125422415,0.0022862152596870855,4.214913149458158,0.0005432499280438874,4.357086555554205,0.002828223201455704,4.214913149458158,1998.0,6.0,5,2,3.6822071572739645e-05,2.0,0.02936497278510597,0.004572430519374171,0.0010864998560877748,0.005656446402911408,0.0032932016,0.9406436,0.004911179,0.0005377744,0,0,0,2026.0,3,3
draft_2021_eduardo_rivera_r11p338,Eduardo Rivera,11,R10+,2026,5,0.0002517480202636202,2.0545738293601743,1.0,0.0,0.0020655147575208144,15.0,0.0008697346337115386,5.540646326536548,0.002752169105996627,5.336925650106245,0.00021836899363480988,5.543051114065278,0.0033496612542179838,5.541481809489935,0.0012431677545109432,6.081194329981609,0.004588664817869126,5.541481809489935,2003.0,1.0,5,2,0.0005034960405272404,2.0,0.004131029515041629,0.0066993225084359675,0.0024863355090218864,0.009177329635738252,0.0027355785,0.9222656,0.004320085,0.00025254788,0,0,0,2026.0,4,4
draft_2021_micah_bratt_r5p134,Micah Bratt,5,R4-R10,2026,5,0.00025024459327183113,2.6554433800468162,0.8953136052590498,2.1432142021140077,0.001596394527795919,4.337651080760971,0.00022506592364290867,5.361854037170829,0.0027965658960706907,5.599598212467299,0.09878705815564848,10.040283619376451,0.002989259374711284,5.532268608463389,0.00047531414780555004,5.501500878941622,0.0034631526852445527,5.501500878941622,2003.0,1.0,5,2,0.0005004891865436623,1.7906272105180996,0.003192789055591838,0.005978518749422568,0.0009506282956111001,0.006926305370489105,0.0021623138,0.9172792,0.004065932,0.00021616841,0,0,0,,5,5
draft_2021_franco_aleman_r10p306,Franco Aleman,10,R4-R10,2026,5,9.347068574827588e-05,2.4033168883853655,1.0,0.0,0.0013512566989044572,15.0,0.0023673782471037574,4.4058016591947045,0.00374994431664577,4.035131527822038,0.0006444975191393087,4.507126954301031,0.0045778721226397145,4.505540009619463,0.0010412685271912192,4.505071367773896,0.005614373855668098,4.505071367773896,2000.0,4.0,5,2,0.00018694137149655177,2.0,0.0027025133978089144,0.009155744245279429,0.0020825370543824384,0.011228747711336196,0.0034903234,0.91335195,0.004789957,0.00022089743,0,0,0,2026.0,6,6
draft_2021_noah_miller_r1p36,Noah Miller,1,R1,2026,5,0.0007121270102827815,3.017025910777073,0.6992908690821522,2.2939538688000862,0.0045920220326560734,3.9469869789500622,0.0009557524843195608,4.518920168436462,0.002612008024998169,4.949055364370203,0.0008752091045920452,4.620852221867927,0.0028938727133352993,4.6199581901972175,0.0020211861688702593,4.673282329543055,0.004909209826702843,4.6199581901972175,2002.0,2.0,5,2,0.001424254020565563,1.3985817381643044,0.009184044065312147,0.0057877454266705985,0.0040423723377405185,0.009818419653405686,0.0013285144,0.87443584,0.0027389796,0.0001476984,0,0,0,,7,7
draft_2021_brendan_beck_r2p55,Brendan Beck,2,R2-R3,2026,5,0.00010664375261870696,2.581891543420004,1.0,0.0,0.0023140569871569205,15.0,0.0006509703823422974,4.594104542655142,0.002149854617522262,4.7615010805409055,0.0008548433606744288,4.564358728802612,0.0020199862817207315,4.563852747173348,0.0010705467264242596,4.656705624925874,0.003088370518443684,4.563852747173348,1998.0,6.0,5,2,0.0002132875052374139,2.0,0.004628113974313841,0.004039972563441463,0.0021410934528485193,0.006176741036887368,0.0017856573,0.8714429,0.0030468947,0.00017208797,0,0,0,2026.0,8,8
draft_2021_will_bednar_r1p14,Will Bednar,1,R1,2026,5,5.6168787206378745e-05,2.241545912431653,0.8106260759816253,2.0058408624575095,0.0006364365818303241,4.010249695991367,0.0009510507626839804,5.7521652449874665,0.001978857192044048,4.493880256667552,0.0005237665058052121,4.501505881063794,0.002175986757315007,4.500891574436165,0.0010293853327109082,4.856549210044934,0.0032031321611737384,4.500891574436165,2000.0,4.0,5,2,0.00011233757441275749,1.6212521519632506,0.0012728731636606483,0.004351973514630014,0.0020587706654218163,0.006406264322347477,0.0017112503,0.8713755,0.004241758,0.0002231713,0,0,0,,9,9
draft_2021_eric_cerantola_r5p139,Eric Cerantola,5,R4-R10,2026,5,8.838292422397309e-05,2.5418603174011043,1.0,0.0,0.0014461222541132246,15.0,0.0009771445222922504,4.975393279762453,0.002457140624509857,5.059278234974166,0.0008323326475555559,4.930125664462144,0.002833704472211318,4.92916449092006,0.0003313091711588667,5.064197417764923,0.003164074811090156,4.92916449092006,2000.0,4.0,5,2,0.00017676584844794618,2.0,0.002892244508226449,0.005667408944422636,0.0006626183423177334,0.006328149622180312,0.0027374066,0.86858803,0.0044662785,0.00021818525,0,0,0,2026.0,10,10
