player_id,name,draft_round,bucket,snap_year,snap_offset,p_TOP_100_PROSPECT,mean_t_TOP_100_PROSPECT,p_MLB_DEBUT,mean_t_MLB_DEBUT,p_ESTABLISHED_MLB,mean_t_ESTABLISHED_MLB,p_ALL_STAR_ONCE,mean_t_ALL_STAR_ONCE,p_ALL_STAR_THREE_PLUS,mean_t_ALL_STAR_THREE_PLUS,p_MAJOR_AWARD,mean_t_MAJOR_AWARD,p_ELITE,mean_t_ELITE,p_STAR,mean_t_STAR,p_STAR_PLUS_ELITE,mean_t_STAR_PLUS_ELITE,birth_year,age_at_snap_centered,years_in_pro,yip_centered,p_TOP_100_PROSPECT_x_yip_centered,p_MLB_DEBUT_x_yip_centered,p_ESTABLISHED_MLB_x_yip_centered,p_ELITE_x_yip_centered,p_STAR_x_yip_centered,p_STAR_PLUS_ELITE_x_yip_centered,xgb_p_TOP_100_PROSPECT,xgb_p_MLB_DEBUT,xgb_p_ESTABLISHED_MLB,xgb_p_STAR_PLUS_ELITE,realized_MLB_DEBUT,realized_TOP_100_PROSPECT,realized_ESTABLISHED_MLB,mlb_debut_year,rank,rank_in_snap
draft_2021_emmet_sheehan_r6p192,Emmet Sheehan,6,R4-R10,2022,1,0.005168711372039114,2.170333191567551,0.8086285537063373,2.4995685822406317,0.0006971034530188769,4.737179968602262,0.0004921451281788558,5.423437122171464,0.002714146638113535,5.189619926266516,0.0007839545880096166,5.279076324530709,0.00295588710308492,5.278231580725413,0.0005450908825840317,5.363794097898613,0.003499366758559108,5.278231580725413,1999.0,1.0,1,-2,-0.010337422744078228,-1.6172571074126747,-0.0013942069060377538,-0.00591177420616984,-0.0010901817651680634,-0.006998733517118216,0.0032127257,0.8619232,0.00517777,0.0007499962,1,0,0,2023.0,11,11
draft_2021_nick_nastrini_r4p131,Nick Nastrini,4,R4-R10,2022,1,0.034658407358478915,2.3100378400698762,0.8858334007710675,2.287533232478341,0.001244882014415749,4.849537974993226,0.0009389348712810497,6.285225024960318,0.003326920233530095,6.080413157124626,0.0014323927188669705,6.014021358611637,0.0035712036309637485,6.01303427463789,0.0015193901359511486,6.118901239150734,0.005085167715344507,6.01303427463789,2000.0,0.0,1,-2,-0.06931681471695783,-1.771666801542135,-0.002489764028831498,-0.007142407261927497,-0.003038780271902297,-0.010170335430689015,0.028929517,0.8596417,0.022601679,0.002502137,1,0,0,2024.0,12,12
draft_2021_jordan_wicks_r1p21,Jordan Wicks,1,R1,2022,1,0.01896141547688779,2.5352915673832292,0.9781737439336095,2.1138259155921486,0.0031495787092922223,5.580304933216497,0.002084013847971522,6.7339632405759815,0.004078924780070103,6.703401068666443,0.001319751873287256,6.8483325793931815,0.003928034433968164,6.847053220633377,0.001468087597767731,6.916881526746539,0.005390355333099728,6.847053220633377,1999.0,1.0,1,-2,-0.03792283095377558,-1.956347487867219,-0.0062991574185844446,-0.007856068867936328,-0.002936175195535462,-0.010780710666199456,0.01918561,0.8573146,0.017505603,0.0023539574,1,0,0,2023.0,13,13
draft_2021_ky_bush_r2p45,Ky Bush,2,R2-R3,2022,1,0.007362040308334428,2.2690897075951093,0.9152661228843478,2.092252076794155,0.0018449628689114483,4.8050601482144835,0.001207028473309446,5.854190262316798,0.0038438973549757005,6.043895010173127,0.001159304697829433,5.9447955311907,0.0036024035147712574,5.943726516633768,0.0015430402629482698,6.03274338717984,0.005139885124052834,5.943726516633768,1999.0,1.0,1,-2,-0.014724080616668855,-1.8305322457686957,-0.0036899257378228967,-0.007204807029542515,-0.0030860805258965396,-0.010279770248105669,0.012285531,0.8560871,0.016453268,0.0023539574,1,0,0,2024.0,14,14
draft_2021_henry_davis_r1p1,Henry Davis,1,R1,2022,1,1.0,0.0,0.9817755616184168,1.7337413481570383,0.04659325390354341,4.560722193457533,0.004148348160982085,5.871425671986791,0.0041830269536254905,6.202922407107337,0.013081461723039034,5.956678749559203,0.0034090151277981207,5.9612476101610365,0.026352527977354434,5.949671517573002,0.029671706938621978,5.949671517573002,1999.0,1.0,1,-2,-2.0,-1.9635511232368337,-0.09318650780708682,-0.006818030255596241,-0.05270505595470887,-0.059343413877243956,0.18777977,0.85525626,0.05422018,0.046055414,1,0,0,2023.0,15,15
draft_2021_tanner_bibee_r5p156,Tanner Bibee,5,R4-R10,2022,1,0.9962849286296144,1.0381448883224977,0.9282907885806648,1.9502471047099248,0.004028358898744755,4.915403305695245,0.0013651700835047853,5.988551056715422,0.0036938908483107324,5.848279117376262,0.0014689458241121667,6.168310240352772,0.0036622344561711984,6.167275339752333,0.0016599355478167377,6.208566667715269,0.005316090930829742,6.167275339752333,1999.0,1.0,1,-2,-1.9925698572592287,-1.8565815771613297,-0.00805671779748951,-0.007324468912342397,-0.0033198710956334754,-0.010632181861659484,0.19731236,0.8547735,0.036128502,0.00607462,1,1,0,2023.0,16,16
draft_2021_ty_madden_r1p32,Ty Madden,1,R1,2022,1,0.08332357100356746,2.3105882180449466,0.9293173794353303,2.3348916822320147,0.004445476697615414,5.8046202234126065,0.001644373422436951,6.790600428884581,0.004537869300530573,6.6606979588812845,0.0013110105158208318,6.906582618131821,0.004073141957040116,6.905113282462934,0.0020884162448215893,6.941307413474773,0.006153051786031205,6.905113282462934,2000.0,0.0,1,-2,-0.16664714200713493,-1.8586347588706607,-0.008890953395230827,-0.008146283914080232,-0.0041768324896431785,-0.01230610357206241,0.04314443,0.8533047,0.023827719,0.0023125722,1,0,0,2024.0,17,17
draft_2021_wyatt_young_r15p442,Wyatt Young,15,R10+,2022,1,0.000937146461556293,2.4070359231147536,0.7411384882516716,2.5400248420875053,0.005546077531534466,4.385910651807269,0.0005054013811870428,5.056392254783559,0.004094453129704911,5.034567025015649,0.0007434333494819034,5.055472679622673,0.0032828018154129612,5.054521619195085,0.00046081069725489865,5.146106431824238,0.0037420997624743046,5.054521619195085,1999.0,1.0,1,-2,-0.001874292923112586,-1.4822769765033432,-0.011092155063068931,-0.0065656036308259225,-0.0009216213945097973,-0.007484199524948609,0.005291155,0.8498772,0.007595087,0.0003648444,0,0,0,,18,18
draft_2021_quincy_hamilton_r5p148,Quincy Hamilton,5,R4-R10,2022,1,0.003907259012840614,2.2211751123379,0.7862727190296501,2.4928579922232053,0.006428614543884104,4.404098542240778,0.0006809075014008181,5.363104328317878,0.0028608809321302164,5.450068001893495,0.0009512578659344184,5.23988679145475,0.0028454110566739077,5.239204525875874,0.0008064864400605387,5.297475467921388,0.003649602711300881,5.239204525875874,1998.0,2.0,1,-2,-0.007814518025681227,-1.5725454380593002,-0.012857229087768207,-0.005690822113347815,-0.0016129728801210774,-0.007299205422601762,0.0030173024,0.84834266,0.005017745,0.0006556032,0,0,0,,19,19
draft_2021_sean_burke_r3p94,Sean Burke,3,R2-R3,2022,1,0.11450721796078589,1.585696269591903,0.9445781623102397,1.8845980796487665,0.0016651169155748047,4.569989182156152,0.0009383051605388326,5.8419467510100915,0.004172887072323661,6.007308627779292,0.0014119288553703369,5.873499020031979,0.003568412323001202,5.872475941545496,0.0015160147719991413,5.960046212471862,0.005079017329206126,5.872475941545496,1999.0,1.0,1,-2,-0.22901443592157178,-1.8891563246204794,-0.0033302338311496094,-0.007136824646002404,-0.0030320295439982825,-0.010158034658412252,0.10905807,0.8483289,0.02714534,0.0033384487,1,0,0,2024.0,20,20
draft_2021_brant_hurter_r7p195,Brant Hurter,7,R4-R10,2022,1,0.0038042432502252144,2.4100375687859414,0.8392791920126378,2.4067161936163544,0.00175218767525398,4.786526704018897,0.0026311140439071456,5.577481449649354,0.0029579056701363182,5.432678715886229,0.0008842773605434173,5.572267649297158,0.0027874268059199236,5.571496869567626,0.0009000574047751675,5.6879048828903,0.0036849753665582075,5.571496869567626,1998.0,2.0,1,-2,-0.007608486500450429,-1.6785583840252756,-0.00350437535050796,-0.005574853611839847,-0.001800114809550335,-0.007369950733116415,0.002538404,0.845686,0.004649941,0.0005964158,1,0,0,2024.0,21,21
draft_2021_sam_bachman_r1p9,Sam Bachman,1,R1,2022,1,0.009226818187317742,1.85304086591556,0.8129343872999522,2.840382519767913,0.006372651902760373,5.606156524285397,0.0026128866643506665,6.61015237453086,0.004155333191827593,6.867047380448764,0.0010190002768657447,6.656106980560488,0.003941934580143025,6.654550647776283,0.005678637963214439,6.759072391841922,0.009598187724002116,6.654550647776283,1999.0,1.0,1,-2,-0.018453636374635485,-1.6258687745999043,-0.012745303805520747,-0.00788386916028605,-0.011357275926428878,-0.019196375448004233,0.0060264664,0.8456607,0.00659928,0.0011895179,1,0,0,2023.0,22,22
draft_2021_mason_montgomery_r6p191,Mason Montgomery,6,R4-R10,2022,1,0.01040493795073083,2.559253538974058,0.8669818372300303,2.310477388137167,0.003548022831083686,4.775250248421161,0.001654032367963909,5.598590819401436,0.0028348709471028855,5.424941356275573,0.00030031427475740724,5.763398490537273,0.003753558141376123,5.761895241904212,0.0007918341251262895,5.826382961348044,0.004542420071075415,5.761895241904212,2000.0,0.0,1,-2,-0.02080987590146166,-1.7339636744600606,-0.007096045662167372,-0.007507116282752246,-0.001583668250252579,-0.00908484014215083,0.0072562518,0.8403952,0.009035594,0.0010227433,1,0,0,2024.0,23,23
draft_2021_chase_petty_r1p26,Chase Petty,1,R1,2022,1,0.9999775603450448,1.0016864359552546,0.8742156752621568,3.350643104918261,0.0037390717020167052,5.944746059547692,0.0006553930866750601,6.984671507932116,0.004196393681445421,7.078754265438747,0.0013960306271717515,7.015581876923851,0.004109013717654597,7.014257099584259,0.0009145456711118216,7.630995494915216,0.0050198015080583636,7.014257099584259,2003.0,-3.0,1,-2,-1.9999551206900896,-1.7484313505243136,-0.0074781434040334105,-0.008218027435309194,-0.0018290913422236432,-0.010039603016116727,0.1807791,0.8383006,0.03612019,0.0047827587,1,1,0,2025.0,24,24
draft_2021_bryce_miller_r4p113,Bryce Miller,4,R4-R10,2022,1,0.26857684137819116,2.5841942871971426,0.8356963887040048,2.4668392178737193,0.0026093172538420584,4.818686401618487,0.0011909724006839983,5.831575148100617,0.003417720953961756,5.755216380026577,0.0013590119767966646,5.955292058603136,0.00338842742647405,5.954358044199631,0.001227079687449395,6.065371662761107,0.0046113492434560754,5.954358044199631,1998.0,2.0,1,-2,-0.5371536827563823,-1.6713927774080095,-0.005218634507684117,-0.0067768548529481,-0.00245415937489879,-0.009222698486912151,0.15410295,0.8354176,0.019274035,0.0030321795,1,1,0,2023.0,25,25
draft_2021_zack_gelof_r2p60,Zack Gelof,2,R2-R3,2022,1,0.014502387562384422,2.0702673969914196,0.8971388429802696,1.889637981152451,0.016883832809780785,4.188892485003787,0.0018310820730115251,5.202812247581991,0.004397471956543719,5.335178222552821,0.001081426656024287,5.246757070350314,0.004099625779025562,5.2455184824218115,0.0008870959602350625,5.284789177636347,0.004983084977793539,5.2455184824218115,1999.0,1.0,1,-2,-0.029004775124768845,-1.7942776859605392,-0.03376766561956157,-0.008199251558051124,-0.001774191920470125,-0.009966169955587079,0.016574483,0.83521783,0.017748648,0.0032391702,1,0,0,2023.0,26,26
draft_2021_cade_povich_r3p98,Cade Povich,3,R2-R3,2022,1,0.01673378635475886,2.537304961309722,0.8584930081898919,2.5112371721371844,0.006401369439567373,5.314103708154003,0.0006998046935710045,5.760126441225224,0.0027247130194582025,5.483959735518707,0.001303524661473654,5.8762428618518,0.0033390558386985347,5.8754017155425275,0.001111860145912802,5.969538630394232,0.004447203421499291,5.8754017155425275,2000.0,0.0,1,-2,-0.03346757270951772,-1.7169860163797839,-0.012802738879134745,-0.0066781116773970695,-0.002223720291825604,-0.008894406842998581,0.009806223,0.83395356,0.009715539,0.00094784034,1,0,0,2024.0,27,27
draft_2021_aaron_zavala_r2p38,Aaron Zavala,2,R2-R3,2022,1,0.9785154857833108,1.0011629069856964,0.8703947368027364,2.1249861224232425,0.0027532535692014193,4.378962897558694,0.0020672624788268257,5.295047885275626,0.0034772396787309257,5.4052455395518,0.001102072210951266,5.294335058951048,0.004347125780836958,5.293114853670779,0.0027552830031534192,5.360483073722061,0.007090431222213867,5.293114853670779,2000.0,0.0,1,-2,-1.9570309715666216,-1.7407894736054728,-0.0055065071384028386,-0.008694251561673916,-0.0055105660063068385,-0.014180862444427733,0.13904625,0.8327642,0.01989639,0.0029879455,0,0,0,,28,28
draft_2021_andrew_abbott_r2p53,Andrew Abbott,2,R2-R3,2022,1,0.9999622195988083,1.0027250492282043,0.9202556101494649,2.003676226865761,0.0022090834670496218,4.743434765943553,0.0020504034225447,5.890907977725896,0.0031868314898390038,5.91521107278345,0.0014421129773554142,5.943381666345821,0.0035954182093123066,5.942436008666364,0.0009934568609357708,5.990443224086236,0.004585303177360056,5.942436008666364,1999.0,1.0,1,-2,-1.9999244391976165,-1.8405112202989298,-0.0044181669340992435,-0.007190836418624613,-0.0019869137218715416,-0.009170606354720112,0.19013996,0.83032537,0.032684296,0.0052464637,1,0,0,2023.0,29,29
draft_2021_austin_love_r3p90,Austin Love,3,R2-R3,2022,1,0.3991535480145423,2.46890821701052,0.8833992489887145,3.1949103797303544,0.002034227250521936,6.0302589200810734,0.0008427023743694528,6.631701542508311,0.0031739712841324375,6.877657027990704,0.0004252672650882916,6.883481894311647,0.0035911306117367703,6.881901929007764,0.0004924791401769157,7.0667894023446935,0.004081841194997771,6.881901929007764,1999.0,1.0,1,-2,-0.7983070960290846,-1.766798497977429,-0.004068454501043872,-0.007182261223473541,-0.0009849582803538315,-0.008163682389995541,0.18725675,0.82987607,0.032683954,0.0051938677,0,0,0,,30,30
draft_2021_denzel_clarke_r4p127,Denzel Clarke,4,R4-R10,2022,1,0.012236399329196068,2.7809753544179294,0.8097848549773891,2.9694932606381523,0.0023778721259444247,5.04331308682605,0.0010245172801003344,5.668924156131755,0.0037190181881439077,5.571642604783976,0.0010742492857117591,5.503984132663417,0.003281745724087348,5.503153606007744,0.0004930075018688695,5.708860347770048,0.0037731353006950075,5.503153606007744,2000.0,0.0,1,-2,-0.024472798658392136,-1.6195697099547781,-0.004755744251888849,-0.006563491448174696,-0.000986015003737739,-0.007546270601390015,0.008609498,0.82866687,0.009037037,0.00094352977,1,0,0,2025.0,31,31
draft_2021_mike_antico_r8p241,Mike Antico,8,R4-R10,2022,1,0.0018314960154580673,2.367999095576091,0.728500354096869,2.6504614511531988,0.006142875447507579,4.2984295555223095,0.0008849324097357503,5.122205902720809,0.0034550099050261185,5.109336839378871,0.0005688340419810478,5.009264164588474,0.0025837390033047747,5.0086096085465535,0.0004707035970024087,5.142562209718354,0.003053226425064559,5.0086096085465535,1998.0,2.0,1,-2,-0.0036629920309161346,-1.457000708193738,-0.012285750895015157,-0.005167478006609549,-0.0009414071940048174,-0.006106452850129118,0.0014589264,0.8260247,0.0042011566,0.0002998295,0,0,0,,32,32
draft_2021_landon_marceaux_r3p80,Landon Marceaux,3,R2-R3,2022,1,0.0012632476845471086,2.145780307459855,0.7232926306412673,2.8261993052548497,0.00315313643738635,4.9238326669654455,0.0007140566675465365,5.440316941170216,0.002523655567604588,5.090237937618724,0.0010092855633063724,5.400508576577145,0.003010448998411741,5.399776812809368,0.0005285049931064156,5.470434767886339,0.003537362954191048,5.399776812809368,1999.0,1.0,1,-2,-0.002526495369094217,-1.4465852612825345,-0.0063062728747727,-0.006020897996823482,-0.0010570099862128313,-0.007074725908382096,0.0017723013,0.824446,0.0041594543,0.00027083166,0,0,0,,33,33
draft_2021_thomas_farr_r5p150,Thomas Farr,5,R4-R10,2022,1,0.0023281538489523523,2.54731726148996,0.6718187076323752,3.0031422224867765,0.0013398064591442216,5.0016840225666765,0.000564938887907096,5.393774795793853,0.0023224138450971266,5.359335515856216,0.0011507979229833376,5.315181036258795,0.0027211120407163447,5.314615992905556,0.0005942466884829578,5.578126606940241,0.003313741717380081,5.314615992905556,1999.0,1.0,1,-2,-0.004656307697904705,-1.3436374152647503,-0.002679612918288443,-0.005442224081432689,-0.0011884933769659156,-0.006627483434760162,0.0015632266,0.82295835,0.0041141803,0.00032360735,0,0,0,,34,34
draft_2021_brett_harris_r7p218,Brett Harris,7,R4-R10,2022,1,0.0015349732664893256,2.2419131305445337,0.6825662032469455,2.5020520871673866,0.006222013372518043,4.251921967865457,0.0017311367281609424,4.990591338803352,0.0023331924914467006,4.922689841380714,0.0006974232113359236,4.8852059706760445,0.0026376045937944737,4.884540926477257,0.0018828000611893492,4.999797465987739,0.004515438572893271,4.884540926477257,1998.0,2.0,1,-2,-0.0030699465329786513,-1.365132406493891,-0.012444026745036085,-0.005275209187588947,-0.0037656001223786983,-0.009030877145786542,0.0012654702,0.8228676,0.0035947708,0.00023157556,1,0,0,2024.0,35,35
draft_2021_robert_gasser_r2p71,Robert Gasser,2,R2-R3,2022,1,0.3331775077339596,1.666523007681703,0.9314891509807512,2.071378859713314,0.0029046959364156244,4.402171590805484,0.0009514933742418297,5.391467133648472,0.002864929680156836,5.362094127130656,0.001296328873886754,5.4165659757180595,0.0033661141758026814,5.415730888444993,0.0005764226617558377,5.474127301396122,0.003940596533065555,5.415730888444993,1999.0,1.0,1,-2,-0.6663550154679192,-1.8629783019615025,-0.005809391872831249,-0.006732228351605363,-0.0011528453235116753,-0.00788119306613111,0.18911526,0.822461,0.03328165,0.0051938677,1,1,0,2024.0,36,36
draft_2021_dru_baker_r4p130,Dru Baker,4,R4-R10,2022,1,0.019964753941187463,2.679861758358387,0.7915485611092,3.8127786365461223,0.002587347575201848,5.726416942986089,0.0013041990349449417,6.106344329536922,0.0030335540263084493,6.159342163863594,0.0011651846376039554,6.197232598591893,0.0035591977430171617,6.196271952871351,0.000721925713166649,6.359228886978419,0.004278553979814914,6.196271952871351,2000.0,0.0,1,-2,-0.039929507882374926,-1.5830971222184,-0.005174695150403696,-0.0071183954860343235,-0.001443851426333298,-0.008557107959629828,0.012189321,0.82169837,0.010036906,0.0009904272,0,0,0,,37,37
draft_2021_gordon_graceffo_r5p151,Gordon Graceffo,5,R4-R10,2022,1,0.02053222551239997,2.14044382668785,0.877540614450717,2.190924560593664,0.002694939161378418,4.742920853141599,0.0017053787405648668,5.806537387578659,0.0043723660973458145,5.897400688272244,0.0014614723602313084,5.942488321391647,0.003643630653222041,5.941523300047715,0.0008285816328353901,5.984951993599459,0.004469193240621339,5.941523300047715,2000.0,0.0,1,-2,-0.04106445102479994,-1.755081228901434,-0.005389878322756836,-0.007287261306444082,-0.0016571632656707802,-0.008938386481242677,0.012189321,0.82169837,0.010036906,0.0009904272,1,0,0,2024.0,38,38
draft_2021_jaden_hill_r2p44,Jaden Hill,2,R2-R3,2022,1,0.031316070319311384,2.8405677384013757,0.8627272047929551,3.2901718742582013,0.0018599700000206942,6.180269161926448,0.0016877142024015468,6.817591611917493,0.0028345919035905887,6.57636998556687,0.0008763672572852377,6.845094741665271,0.00321257382143314,6.843933176904564,0.0006201888421960566,6.952874977922906,0.003830770261190386,6.843933176904564,1999.0,1.0,1,-2,-0.06263214063862277,-1.7254544095859101,-0.0037199400000413885,-0.00642514764286628,-0.0012403776843921133,-0.007661540522380772,0.00866078,0.8213549,0.0068987203,0.0008651633,1,0,0,2024.0,39,39
draft_2021_steven_hajjar_r2p61,Steven Hajjar,2,R2-R3,2022,1,0.10220281943419585,2.4376347326609995,0.8529157303555317,3.145325980117207,0.002144656019636537,5.778255041230813,0.004213814610405486,6.548428907443,0.0028567834654562585,6.290663817703843,0.0011487357076892524,6.360624471027335,0.0032458049551764567,6.359728830012496,0.0010053417411011178,6.5985259814957535,0.004247883553072707,6.359728830012496,2000.0,0.0,1,-2,-0.2044056388683917,-1.7058314607110634,-0.004289312039273074,-0.0064916099103529135,-0.0020106834822022357,-0.008495767106145413,0.061846733,0.82134515,0.0141285695,0.0013047621,0,0,0,,40,40
draft_2021_jackson_merrill_r1p27,Jackson Merrill,1,R1,2022,1,0.9999697481397977,1.003190262617627,0.8064849242962433,3.978010005551512,0.004339268031362642,6.104055447553184,0.0011465810305201218,6.700363547761914,0.004555811753558459,6.957913550233883,0.0014432317179521315,6.761052265012522,0.00486229890548906,6.759398872984534,0.002003144339619789,7.506443209222489,0.0068557033585787686,6.759398872984534,2003.0,-3.0,1,-2,-1.9999394962795953,-1.6129698485924866,-0.008678536062725284,-0.00972459781097812,-0.004006288679239578,-0.013711406717157537,0.19798304,0.8211134,0.038266245,0.0062611206,1,1,0,2024.0,41,41
