player_id,name,draft_round,bucket,snap_year,snap_offset,p_TOP_100_PROSPECT,mean_t_TOP_100_PROSPECT,p_MLB_DEBUT,mean_t_MLB_DEBUT,p_ESTABLISHED_MLB,mean_t_ESTABLISHED_MLB,p_ALL_STAR_ONCE,mean_t_ALL_STAR_ONCE,p_ALL_STAR_THREE_PLUS,mean_t_ALL_STAR_THREE_PLUS,p_MAJOR_AWARD,mean_t_MAJOR_AWARD,p_ELITE,mean_t_ELITE,p_STAR,mean_t_STAR,p_STAR_PLUS_ELITE,mean_t_STAR_PLUS_ELITE,birth_year,age_at_snap_centered,years_in_pro,yip_centered,p_TOP_100_PROSPECT_x_yip_centered,p_MLB_DEBUT_x_yip_centered,p_ESTABLISHED_MLB_x_yip_centered,p_ELITE_x_yip_centered,p_STAR_x_yip_centered,p_STAR_PLUS_ELITE_x_yip_centered,xgb_p_TOP_100_PROSPECT,xgb_p_MLB_DEBUT,xgb_p_ESTABLISHED_MLB,xgb_p_STAR_PLUS_ELITE,realized_MLB_DEBUT,realized_TOP_100_PROSPECT,realized_ESTABLISHED_MLB,mlb_debut_year,rank,rank_in_snap
draft_2021_brett_kerry_r5p141,Brett Kerry,5,R4-R10,2021,0,0.015053228901438676,2.552157269162194,0.8099911219412028,3.1968921122755503,0.0023506396343841995,5.850931633895433,0.0028973082285822516,6.157907560903569,0.0037432150725450475,5.823022648322778,0.0011753076160285758,6.335226571237265,0.003511031877715287,6.334094104367468,0.0018717572682896977,6.377274620564459,0.005376217346568679,6.334094104367468,1999.0,0.0,0,-3,-0.04515968670431603,-2.4299733658236082,-0.007051918903152599,-0.010533095633145861,-0.005615271804869093,-0.016128652039706037,0.052391496,0.8543991,0.036716565,0.005981396,0,0,0,,1,1
draft_2021_ryan_cusick_r1p24,Ryan Cusick,1,R1,2021,0,0.9948128721685808,1.4973559503995746,0.799000318413362,3.5039229230993194,0.002807403291140931,6.449515345753555,0.0008366085001799695,6.92760180736777,0.003631374019875455,6.266275726893151,0.0012533558370572129,7.083825151223642,0.0035410738882381,7.082716492771702,0.0011437582877630303,7.22020000688688,0.0046807820433938385,7.082716492771702,1999.0,0.0,0,-3,-2.9844386165057424,-2.3970009552400864,-0.008422209873422792,-0.0106232216647143,-0.003431274863289091,-0.014042346130181516,0.28351617,0.8363328,0.061126366,0.009052594,0,0,0,,2,2
draft_2021_sam_bachman_r1p9,Sam Bachman,1,R1,2021,0,0.012922905604339285,2.5624892197280076,0.9115781897375763,3.520795384520173,0.0078421156660744,7.020646264842853,0.004600170723773056,8.084210705091929,0.004095975156782283,7.4825523858425145,0.0011285918003262063,8.300824296488189,0.004135810863580169,8.29941653999512,0.02024764163237347,8.406531495962115,0.024299712079728586,8.29941653999512,1999.0,0.0,0,-3,-0.038768716813017856,-2.734734569212729,-0.023526346998223202,-0.012407432590740508,-0.06074292489712041,-0.07289913623918576,0.04660239,0.8153453,0.028249184,0.01811556,1,0,0,2023.0,3,3
draft_2021_colson_montgomery_r1p22,Colson Montgomery,1,R1,2021,0,0.9970120522405836,2.121404918522691,0.7823026528794903,4.754602400715875,0.0060195614167798395,7.42637602997189,0.0006900245018630624,8.977180801186067,0.004214784026242868,7.636047830041454,0.001431209284731727,8.08039665405745,0.004933647684381759,8.078804078115573,0.0006356481566651695,8.37993191716674,0.005566159776990709,8.078804078115573,2002.0,-3.0,0,-3,-2.991036156721751,-2.3469079586384707,-0.01805868425033952,-0.014800943053145277,-0.0019069444699955085,-0.016698479330972127,0.28163642,0.81362265,0.07160128,0.010837048,1,1,0,2025.0,4,4
draft_2021_colton_cowser_r1p5,Colton Cowser,1,R1,2021,0,0.9890416419447087,1.9308734527052298,0.976236113067578,2.74467665873422,0.029808786020245726,5.493392501873699,0.00862767142147014,6.379194927404429,0.0038167894104181865,6.558411886887748,0.015536246067799242,6.400859161492601,0.0059468071097174,6.40479262616958,0.02418185656002869,6.54243662675574,0.029984858833228767,6.40479262616958,2000.0,-1.0,0,-3,-2.967124925834126,-2.9287083392027338,-0.08942635806073718,-0.0178404213291522,-0.07254556968008607,-0.0899545764996863,0.28020933,0.8107286,0.042259198,0.07060933,1,1,0,2023.0,5,5
draft_2021_michael_mcgreevy_r1p18,Michael McGreevy,1,R1,2021,0,0.006739612274623719,3.1413532879412522,0.8187247966641247,3.8831952103339926,0.002861301502675051,6.9264566886676615,0.0006726468541399244,7.63397916227692,0.003160251064250441,6.862341189349948,0.001323558722794993,7.402260980529169,0.0037391685287481158,7.401106539043576,0.0010612006693805354,7.522755552365442,0.004796401189983035,7.401106539043576,2000.0,-1.0,0,-3,-0.020218836823871156,-2.4561743899923743,-0.008583904508025153,-0.011217505586244347,-0.003183602008141606,-0.014389203569949105,0.043889277,0.8107125,0.045167703,0.0074527385,1,0,0,2024.0,6,6
draft_2021_zack_gelof_r2p60,Zack Gelof,2,R2-R3,2021,0,0.014509932178288665,2.924307713974115,0.8183711947512667,3.317130213801647,0.01699866711774778,5.652080754797278,0.00620247756956438,5.994299817909511,0.0049536112780737,5.2854201574616235,0.0012347498574848403,6.113680954942598,0.008367993577591992,6.110260078565794,0.0010143564267783844,6.15031203017016,0.009373861876305734,6.110260078565794,1999.0,0.0,0,-3,-0.043529796534865994,-2.4551135842538003,-0.050996001353243336,-0.025103980732775977,-0.0030430692803351533,-0.0281215856289172,0.053584985,0.809813,0.03672689,0.010913553,1,0,0,2023.0,7,7
draft_2021_alex_binelas_r3p86,Alex Binelas,3,R2-R3,2021,0,0.0064108528298877365,3.3339684926620596,0.7906463537902945,3.9377230726655528,0.0024311956791458478,6.157313550196735,0.0020280834936988734,6.535808470671257,0.0044646317373920885,6.72294720451813,0.0012519730714304345,6.566744871858341,0.005843023637116862,6.564506997221721,0.0007825807002844742,6.74113886203271,0.0066210316998716046,6.564506997221721,2000.0,-1.0,0,-3,-0.01923255848966321,-2.3719390613708833,-0.007293587037437543,-0.017529070911350586,-0.0023477421008534227,-0.019863095099614814,0.039649468,0.803458,0.039595306,0.0074169794,0,0,0,,8,8
draft_2021_henry_davis_r1p1,Henry Davis,1,R1,2021,0,0.3361292241934992,3.296406364817392,0.8648682064964271,3.2075737959809025,0.020772864110087608,5.685721691191399,0.005131366244612967,6.1450034454096265,0.0037672616540228576,6.126419519070971,0.012577881007519331,6.162513029339173,0.003798369437539195,6.166515655495021,0.009685392787449731,6.362344467380948,0.013446973525034545,6.166515655495021,1999.0,0.0,0,-3,-1.0083876725804977,-2.5946046194892816,-0.06231859233026282,-0.011395108312617586,-0.029056178362349194,-0.040340920575103634,0.22229709,0.7903414,0.046578564,0.02006379,1,1,0,2023.0,9,9
draft_2021_harry_ford_r1p12,Harry Ford,1,R1,2021,0,0.9992837117835732,2.177274622310963,0.8201892649914663,4.36133383265158,0.005754244009578469,7.018484919239354,0.0026536338455320774,8.167493415598972,0.004930858327644394,7.095029515791848,0.0013829523744776084,7.327510780806037,0.006452800550658888,7.325033900539389,0.003965896871635954,7.668116452895539,0.01039310628077772,7.325033900539389,2003.0,-4.0,0,-3,-2.99785113535072,-2.460567794974399,-0.017262732028735406,-0.019358401651976664,-0.011897690614907863,-0.03117931884233316,0.19620977,0.7859445,0.041872617,0.0113539025,1,1,0,2025.0,10,10
draft_2021_trey_sweeney_r1p20,Trey Sweeney,1,R1,2021,0,0.8104119261178636,2.7531809810797765,0.9333650273846111,3.239851996685613,0.0023860719675004027,5.843519252525451,0.0014336648734550872,6.497999805961965,0.003759608235825107,6.566930588080244,0.0012726089631809323,6.536527151605266,0.005939130594800779,6.5343417302735824,0.0008788792659271127,6.7114754930948965,0.0068127900819905385,6.5343417302735824,2000.0,-1.0,0,-3,-2.431235778353591,-2.8000950821538333,-0.007158215902501208,-0.017817391784402337,-0.0026366377977813382,-0.020438370245971615,0.2583081,0.7797816,0.06071787,0.009552205,1,0,0,2024.0,11,11
draft_2021_matt_mclain_r1p17,Matt McLain,1,R1,2021,0,0.9698535132782601,2.2136935947371286,0.9748293356998176,2.771250403628568,0.0027641229239681042,5.933639908503629,0.007538719979298114,7.077887886704229,0.003942559351778896,6.912651969308709,0.0014567734397045173,7.236243136755355,0.0041642715408301,7.234780320244165,0.014702211531199993,6.978294820747146,0.01880525907096342,6.978294820747146,1999.0,0.0,0,-3,-2.9095605398347804,-2.924488007099453,-0.008292368771904313,-0.0124928146224903,-0.04410663459359998,-0.05641577721289026,0.19323422,0.7794328,0.045231413,0.016507061,1,0,0,2023.0,12,12
draft_2021_sal_frelick_r1p15,Sal Frelick,1,R1,2021,0,0.9997576141031307,1.4201353671312946,0.9765051078649027,2.944951392136401,0.0043830526479654575,6.335465780639558,0.003594522993839222,7.203300756999301,0.004034870274027824,7.031867643480482,0.0014435651760044133,7.3214341877604445,0.004126577762221029,7.320068394688437,0.013488561673189237,7.416640168667685,0.01755947783676537,7.320068394688437,2000.0,-1.0,0,-3,-2.999272842309392,-2.9295153235947082,-0.013149157943896372,-0.012379733286663086,-0.04046568501956771,-0.05267843351029611,0.19214009,0.75262713,0.037324633,0.016461326,1,1,0,2023.0,13,13
draft_2021_ky_bush_r2p45,Ky Bush,2,R2-R3,2021,0,0.40222894775895224,2.276268103378851,0.7616754749087054,3.98525528375786,0.008469728523623044,6.844702084813222,0.0012042343481833973,7.889873329843456,0.0036084344430390436,6.827992860013878,0.0012957662647866686,7.712760613340717,0.003660742686915741,7.711746496753878,0.0014569602681360205,7.876057124031526,0.005112369398405092,7.711746496753878,1999.0,0.0,0,-3,-1.2066868432768567,-2.285026424726116,-0.02540918557086913,-0.010982228060747223,-0.004370880804408062,-0.015337108195215277,0.34043723,0.74748755,0.06598502,0.009375436,1,0,0,2024.0,14,14
draft_2021_andrew_abbott_r2p53,Andrew Abbott,2,R2-R3,2021,0,0.13292112622732466,2.533134264374583,0.6684983922560839,3.448065062780238,0.0015744752389473815,5.861360715817887,0.0007811013124683353,6.220825552164676,0.002653654414690565,5.9909068674548465,0.0011145553648814754,6.177669989135308,0.0031493284981141123,6.176779085681113,0.0005712911690275435,6.4110973579243,0.003718820483582297,6.176779085681113,1999.0,0.0,0,-3,-0.398763378681974,-2.0054951767682514,-0.0047234257168421445,-0.009447985494342337,-0.0017138735070826305,-0.01115646145074689,0.25073248,0.7471368,0.053977977,0.007938456,1,0,0,2023.0,15,15
