event,h,arm,d_ap,lo,hi
ESTABLISHED_MLB,3,haz,0.006792887488698524,-0.02200398455132613,0.042030916348050895
ESTABLISHED_MLB,3,mix_haz,0.01681813393626742,0.002705129850569238,0.03315333027731799
ESTABLISHED_MLB,3,v3,0.018596510164584135,-0.009086187395663834,0.05066667060784127
ESTABLISHED_MLB,3,mix_v3,0.025688639484284518,0.010531278385290414,0.04240137450158974
ESTABLISHED_MLB,3,v3cond,0.0025613293337981425,-0.026861804702626432,0.03746459222338736
ESTABLISHED_MLB,3,mix_cond,0.016521789316027727,0.001204806351642437,0.03496222685214233
ESTABLISHED_MLB,6,haz,0.019916272833382504,-0.0015225055085319643,0.04045530305528847
ESTABLISHED_MLB,6,mix_haz,0.019926314279456542,0.006374763516849492,0.03382996380622486
ESTABLISHED_MLB,6,v3,0.024847232275682467,0.005056706268134959,0.04461761237127988
ESTABLISHED_MLB,6,mix_v3,0.02177189678592201,0.01151823810101916,0.03471136009080193
ESTABLISHED_MLB,6,v3cond,0.022170058694188022,0.0033151523868142486,0.043404645767976376
ESTABLISHED_MLB,6,mix_cond,0.019040624428599245,0.009007236279760272,0.030191823574244426
STAR_PLUS_ELITE,3,haz,0.0014729362745859655,-0.029901651606533873,0.033840301044385214
STAR_PLUS_ELITE,3,mix_haz,0.007808256487816474,-0.0049366236968069336,0.026673846311890837
STAR_PLUS_ELITE,3,v3,-0.027041550326331727,-0.09534819565929505,0.019155696309022495
STAR_PLUS_ELITE,3,mix_v3,0.0015515512679532759,-0.021805640656865948,0.024527107491120623
STAR_PLUS_ELITE,3,v3cond,0.03488701216574342,-0.013102882133736601,0.1055273397885396
STAR_PLUS_ELITE,3,mix_cond,0.028723923746521506,0.0004439229008112197,0.08087918223605216
STAR_PLUS_ELITE,6,haz,0.028698320597728273,0.005757993703936291,0.06136443571935368
STAR_PLUS_ELITE,6,mix_haz,0.02435741536868194,0.008003575620020449,0.0490807756790313
STAR_PLUS_ELITE,6,v3,0.00035482066717953606,-0.022675180750580826,0.0243809371938481
STAR_PLUS_ELITE,6,mix_v3,0.008312579932829765,-0.00368167005530885,0.024092122950977655
STAR_PLUS_ELITE,6,v3cond,0.017504975912019757,-0.008343731671615983,0.052524877818049334
STAR_PLUS_ELITE,6,mix_cond,0.01629768874700856,0.0014251230589988188,0.03486785534347284
