scorer,event,h,n,pos,base,auc,ap,brier,calib
T_raw(emb),TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.9911457312555687,0.5983487641809352,0.003117049879028948,0.9965799674614019
T_raw(emb),TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9810353709974359,0.567464898629429,0.005916607173269598,0.9113905893542207
T_raw(emb),TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.9750072297566813,0.5436928473738547,0.007979959511364076,0.8836425027878027
T_raw(emb),TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9723559839805467,0.5431180118156801,0.008959280970584346,0.8885562495325889
T_raw(emb),TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.9701016955372564,0.5391315477291485,0.009686478040337846,0.8829644939016883
T_raw(emb),TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.9684384155198307,0.5380855729237948,0.010291048710777378,0.8715209537287881
T_raw(emb),TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.966835709824329,0.5344519410949963,0.010908496208610863,0.8570266674668026
T_raw(emb),TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.9649611426170972,0.5347691371149282,0.011406384251320711,0.838881481624208
T_raw(emb),TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9630244570946659,0.5316886820689091,0.011963828130932937,0.8262972721364109
T_raw(emb),TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.9607592409491937,0.5254664723893606,0.012518001510800044,0.823123026438509
T_raw(emb),MLB_DEBUT,1,23864,650,0.027237680187730474,0.957175179434161,0.43910181836770196,0.01934256099584855,1.001900394293793
T_raw(emb),MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9451309500562403,0.5524995907588149,0.03450663125307446,0.923245055461082
T_raw(emb),MLB_DEBUT,3,22409,1852,0.08264536570128074,0.9335584295932786,0.6086675862287967,0.04799845876339002,0.9054350971424555
T_raw(emb),MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9268530012958955,0.6348661591252647,0.05845514015082678,0.891538196091914
T_raw(emb),MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9235368480122522,0.6503248819050761,0.06533124855429716,0.8858143053489332
T_raw(emb),MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9230507070113069,0.6653477371144202,0.0692703057608651,0.8857993956466135
T_raw(emb),MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9215103304465562,0.6721249475543015,0.07244148277426003,0.8755641624919837
T_raw(emb),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.918978085137617,0.6715546794334201,0.0753142769966017,0.8671304403747773
T_raw(emb),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9159952886365903,0.6684685995094598,0.0782034470514701,0.8553057959104435
T_raw(emb),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9123809110342063,0.6673036742105476,0.08109008354405786,0.8534437563119891
T_raw(emb),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.9846662195769413,0.06909181870910946,0.00024442605429432013,1.6655070062843151
T_raw(emb),ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.964994516967006,0.15030408548102384,0.0029016177194893683,0.9231517989315468
T_raw(emb),ESTABLISHED_MLB,3,22409,238,0.010620732741309296,0.9528367930095676,0.253027034941211,0.008955985243976549,0.9375829875814419
T_raw(emb),ESTABLISHED_MLB,4,21482,446,0.020761567824224933,0.9396650371730888,0.32892113180053545,0.01642322079989427,0.9191837474726334
T_raw(emb),ESTABLISHED_MLB,5,20398,640,0.03137562506128052,0.9297423828322704,0.35019504616151836,0.02416964034863932,0.8891307002263943
T_raw(emb),ESTABLISHED_MLB,6,19155,793,0.04139911250326286,0.9213508818653801,0.3809311161723476,0.030991625896192455,0.8872788478361058
T_raw(emb),ESTABLISHED_MLB,7,17790,895,0.05030916245081506,0.9184671012712432,0.40481426441281027,0.03673642500927147,0.8739831278999252
T_raw(emb),ESTABLISHED_MLB,8,16407,948,0.05778021576156519,0.9141184125806576,0.4177070777073198,0.04156033301908281,0.861969358765624
T_raw(emb),ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.9097005695468438,0.42350034675961956,0.04576489606962499,0.8430377742420101
T_raw(emb),ESTABLISHED_MLB,10,13617,950,0.06976573400895938,0.9051253360368633,0.43059665318694645,0.04951451922941997,0.8265274548267343
T_raw(emb),STAR_PLUS_ELITE,1,23864,7,0.0002933288635601743,0.9936287043634993,0.17298711996101718,0.00028711249995963425,0.9360925144077815
T_raw(emb),STAR_PLUS_ELITE,2,23192,19,0.0008192480165574336,0.9496555655742731,0.1233505264613167,0.000793136686370298,0.5989343793208766
T_raw(emb),STAR_PLUS_ELITE,3,22409,36,0.0016064973894417422,0.9239621666989476,0.09117386233197756,0.0015563205974786062,0.8246359943126561
T_raw(emb),STAR_PLUS_ELITE,4,21482,58,0.002699934829159296,0.920334269011872,0.11976744267667855,0.0025563836978148647,1.0403090223079086
T_raw(emb),STAR_PLUS_ELITE,5,20398,86,0.0042160996176095695,0.9233166097254917,0.12179510672144829,0.00398027056824861,1.1573049184485067
T_raw(emb),STAR_PLUS_ELITE,6,19155,112,0.00584703732706865,0.9234298692432916,0.12422051403978511,0.00548586572579933,1.1549049906462059
T_raw(emb),STAR_PLUS_ELITE,7,17790,132,0.007419898819561552,0.923876464268921,0.12704677540712295,0.00694332659615603,1.1590827083592337
T_raw(emb),STAR_PLUS_ELITE,8,16407,147,0.008959590418723715,0.923705349298391,0.1315435067509639,0.008338920633445416,1.1512040918080355
T_raw(emb),STAR_PLUS_ELITE,9,15013,162,0.010790648104975688,0.9231973820609827,0.14224841551225853,0.009925219524957701,1.0593374761488625
T_raw(emb),STAR_PLUS_ELITE,10,13617,170,0.012484394506866416,0.9214204786547623,0.16127520967267137,0.01131837983769239,0.9841688455430867
"T_cal(emb,OOF)",TOP_100_PROSPECT,1,23519,123,0.005229814192780305,0.9911592837077285,0.5987670710206743,0.003126184810291143,0.8716886625203203
"T_cal(emb,OOF)",TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9810351683308297,0.5674145460959422,0.005944701445260831,0.8255831368215453
"T_cal(emb,OOF)",TOP_100_PROSPECT,3,22076,276,0.012502264903062148,0.9749719950804415,0.5431629481382387,0.008009481561970955,0.8172381257177683
"T_cal(emb,OOF)",TOP_100_PROSPECT,4,21158,297,0.014037243595803005,0.9723469454786265,0.5424533538250086,0.008981645271669097,0.8352310240548674
"T_cal(emb,OOF)",TOP_100_PROSPECT,5,20088,303,0.01508363201911589,0.9700818451822437,0.5381075787469206,0.009708286850632252,0.8420335300109373
"T_cal(emb,OOF)",TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.9684227164341953,0.5372663827794306,0.010314730321351556,0.8429026935597802
"T_cal(emb,OOF)",TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.9668160931806271,0.5335229305218036,0.010934218034793195,0.840702400753233
"T_cal(emb,OOF)",TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.9649350534496292,0.5334666406091572,0.01143525459916139,0.8343253225980255
"T_cal(emb,OOF)",TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9629917672197084,0.5302495349811615,0.01199333117430241,0.8329329942482807
"T_cal(emb,OOF)",TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.9607313136979008,0.524204783488311,0.012544574261571151,0.841072291005986
"T_cal(emb,OOF)",MLB_DEBUT,1,23864,650,0.027237680187730474,0.9570248059857777,0.4383650768567277,0.019445888721617545,0.891565986786669
"T_cal(emb,OOF)",MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9450528896065272,0.5524261979563782,0.034721805192172064,0.8535066628042604
