player_id,snap_year,debut_year,y_fwd6_war,pred_fwd6_war,years_to_debut
draft_2007_david_price_r1p1,2008,2008,22.37,2.572,0
draft_2007_david_price_r1p1,2009,2008,27.62,1.524,-1
draft_2007_david_price_r1p1,2010,2008,25.75,0.0,-2
draft_2007_david_price_r1p1,2011,2008,24.05,0.0,-3
draft_2007_david_price_r1p1,2012,2008,21.11,0.0,-4
draft_2007_david_price_r1p1,2013,2008,20.17,2.27,-5
draft_2007_david_price_r1p1,2014,2008,15.84,0.0,-6
draft_2007_david_price_r1p1,2015,2008,10.49,0.0,-7
draft_2007_david_price_r1p1,2016,2008,8.4,0.0,-8
draft_2007_david_price_r1p1,2017,2008,6.8,0.0,-9
draft_2007_david_price_r1p1,2018,2008,3.11,0.0,-10
draft_2007_david_price_r1p1,2019,2008,1.52,0.0,-11
draft_2007_mike_moustakas_r1p2,2008,2011,3.54,6.321,3
draft_2007_mike_moustakas_r1p2,2009,2011,7.57,7.33,2
draft_2007_mike_moustakas_r1p2,2010,2011,8.33,9.758,1
draft_2007_mike_moustakas_r1p2,2011,2011,8.7,7.878,0
draft_2007_mike_moustakas_r1p2,2012,2011,7.75,0.0,-1
draft_2007_mike_moustakas_r1p2,2013,2011,11.14,0.0,-2
draft_2007_mike_moustakas_r1p2,2014,2011,11.21,0.0,-3
draft_2007_mike_moustakas_r1p2,2015,2011,6.13,0.0,-4
draft_2007_mike_moustakas_r1p2,2016,2011,4.47,0.0,-5
draft_2007_mike_moustakas_r1p2,2017,2011,3.04,0.0,-6
draft_2007_mike_moustakas_r1p2,2018,2011,0.87,0.0,-7
draft_2007_mike_moustakas_r1p2,2019,2011,-1.91,0.0,-8
draft_2007_josh_vitters_r1p3,2008,2012,-1.34,2.049,4
draft_2007_josh_vitters_r1p3,2009,2012,-1.34,1.855,3
draft_2007_josh_vitters_r1p3,2010,2012,-1.34,1.513,2
draft_2007_josh_vitters_r1p3,2011,2012,-1.34,1.266,1
draft_2007_josh_vitters_r1p3,2012,2012,0.0,1.118,0
draft_2007_josh_vitters_r1p3,2013,2012,0.0,0.917,-1
draft_2007_josh_vitters_r1p3,2014,2012,0.0,0.803,-2
draft_2007_josh_vitters_r1p3,2015,2012,0.0,0.0,-3
draft_2007_josh_vitters_r1p3,2016,2012,0.0,0.0,-4
draft_2007_josh_vitters_r1p3,2017,2012,0.0,0.0,-5
draft_2007_josh_vitters_r1p3,2018,2012,0.0,0.0,-6
draft_2007_josh_vitters_r1p3,2019,2012,0.0,0.0,-7
draft_2007_daniel_moskos_r1p4,2008,2011,0.22,0.243,3
draft_2007_daniel_moskos_r1p4,2009,2011,0.22,0.169,2
draft_2007_daniel_moskos_r1p4,2010,2011,0.22,0.244,1
draft_2007_daniel_moskos_r1p4,2011,2011,0.0,0.245,0
draft_2007_daniel_moskos_r1p4,2012,2011,0.0,0.236,-1
draft_2007_daniel_moskos_r1p4,2013,2011,0.0,0.069,-2
draft_2007_daniel_moskos_r1p4,2014,2011,0.0,0.0,-3
draft_2007_daniel_moskos_r1p4,2015,2011,0.0,0.0,-4
draft_2007_daniel_moskos_r1p4,2016,2011,0.0,0.07,-5
draft_2007_daniel_moskos_r1p4,2017,2011,0.0,0.026,-6
draft_2007_daniel_moskos_r1p4,2018,2011,0.0,0.0,-7
draft_2007_daniel_moskos_r1p4,2019,2011,0.0,0.0,-8
draft_2007_matt_wieters_r1p5,2008,2009,15.35,7.579,1
draft_2007_matt_wieters_r1p5,2009,2009,14.75,13.944,0
draft_2007_matt_wieters_r1p5,2010,2009,14.1,12.498,-1
draft_2007_matt_wieters_r1p5,2011,2009,8.08,11.166,-2
draft_2007_matt_wieters_r1p5,2012,2009,4.39,10.996,-3
draft_2007_matt_wieters_r1p5,2013,2009,3.67,8.632,-4
draft_2007_matt_wieters_r1p5,2014,2009,2.84,7.535,-5
draft_2007_matt_wieters_r1p5,2015,2009,2.06,2.056,-6
draft_2007_matt_wieters_r1p5,2016,2009,0.1,6.065,-7
draft_2007_matt_wieters_r1p5,2017,2009,0.89,3.389,-8
draft_2007_matt_wieters_r1p5,2018,2009,0.52,3.096,-9
draft_2007_matt_wieters_r1p5,2019,2009,0.02,2.127,-10
draft_2007_jarrod_parker_r1p9,2008,2011,6.45,0.356,3
draft_2007_jarrod_parker_r1p9,2009,2011,6.45,1.725,2
draft_2007_jarrod_parker_r1p9,2010,2011,6.45,0.0,1
draft_2007_jarrod_parker_r1p9,2011,2011,6.03,0.643,0
draft_2007_jarrod_parker_r1p9,2012,2011,2.26,1.625,-1
draft_2007_jarrod_parker_r1p9,2013,2011,0.0,0.0,-2
draft_2007_jarrod_parker_r1p9,2014,2011,0.0,0.0,-3
draft_2007_jarrod_parker_r1p9,2015,2011,0.0,0.353,-4
draft_2007_jarrod_parker_r1p9,2016,2011,0.0,0.0,-5
draft_2007_jarrod_parker_r1p9,2017,2011,0.0,0.0,-6
draft_2007_jarrod_parker_r1p9,2018,2011,0.0,0.0,-7
draft_2007_jarrod_parker_r1p9,2019,2011,0.0,0.0,-8
draft_2007_madison_bumgarner_r1p10,2008,2009,16.24,0.331,1
draft_2007_madison_bumgarner_r1p10,2009,2009,21.85,7.757,0
draft_2007_madison_bumgarner_r1p10,2010,2009,24.9,7.367,-1
draft_2007_madison_bumgarner_r1p10,2011,2009,26.39,0.0,-2
draft_2007_madison_bumgarner_r1p10,2012,2009,26.91,0.0,-3
draft_2007_madison_bumgarner_r1p10,2013,2009,26.04,0.0,-4
draft_2007_madison_bumgarner_r1p10,2014,2009,20.77,0.0,-5
draft_2007_madison_bumgarner_r1p10,2015,2009,16.53,0.0,-6
draft_2007_madison_bumgarner_r1p10,2016,2009,10.18,0.0,-7
draft_2007_madison_bumgarner_r1p10,2017,2009,5.93,1.707,-8
draft_2007_madison_bumgarner_r1p10,2018,2009,3.02,1.791,-9
draft_2007_madison_bumgarner_r1p10,2019,2009,-0.17,0.0,-10
draft_2007_phillippe_aumont_r1p11,2008,2012,-0.5,0.343,4
draft_2007_phillippe_aumont_r1p11,2009,2012,-0.71,0.724,3
draft_2007_phillippe_aumont_r1p11,2010,2012,-0.71,0.204,2
draft_2007_phillippe_aumont_r1p11,2011,2012,-0.71,0.924,1
draft_2007_phillippe_aumont_r1p11,2012,2012,-0.87,0.0,0
draft_2007_phillippe_aumont_r1p11,2013,2012,-0.84,0.0,-1
draft_2007_phillippe_aumont_r1p11,2014,2012,-0.21,0.0,-2
draft_2007_phillippe_aumont_r1p11,2015,2012,0.0,0.0,-3
draft_2007_phillippe_aumont_r1p11,2016,2012,0.0,0.0,-4
draft_2007_phillippe_aumont_r1p11,2017,2012,0.0,-0.092,-5
draft_2007_phillippe_aumont_r1p11,2018,2012,0.0,0.0,-6
draft_2007_phillippe_aumont_r1p11,2019,2012,0.0,0.026,-7
draft_2007_matt_dominguez_r1p12,2008,2011,1.35,0.749,3
draft_2007_matt_dominguez_r1p12,2009,2011,1.35,1.33,2
draft_2007_matt_dominguez_r1p12,2010,2011,1.21,1.389,1
draft_2007_matt_dominguez_r1p12,2011,2011,1.62,1.223,0
draft_2007_matt_dominguez_r1p12,2012,2011,1.1,0.924,-1
draft_2007_matt_dominguez_r1p12,2013,2011,-1.25,2.107,-2
draft_2007_matt_dominguez_r1p12,2014,2011,-0.14,0.0,-3
draft_2007_matt_dominguez_r1p12,2015,2011,-0.14,0.012,-4
draft_2007_matt_dominguez_r1p12,2016,2011,0.0,0.149,-5
draft_2007_matt_dominguez_r1p12,2017,2011,0.0,0.0,-6
draft_2007_matt_dominguez_r1p12,2018,2011,0.0,0.0,-7
draft_2007_matt_dominguez_r1p12,2019,2011,0.0,0.0,-8
draft_2007_jason_heyward_r1p14,2008,2010,22.96,4.114,2
draft_2007_jason_heyward_r1p14,2009,2010,29.93,8.731,1
draft_2007_jason_heyward_r1p14,2010,2010,24.55,4.535,0
draft_2007_jason_heyward_r1p14,2011,2010,24.8,7.503,-1
draft_2007_jason_heyward_r1p14,2012,2010,21.44,3.506,-2
draft_2007_jason_heyward_r1p14,2013,2010,20.23,6.138,-3
draft_2007_jason_heyward_r1p14,2014,2010,16.35,2.179,-4
draft_2007_jason_heyward_r1p14,2015,2010,9.69,7.38,-5
draft_2007_jason_heyward_r1p14,2016,2010,8.06,6.826,-6
draft_2007_jason_heyward_r1p14,2017,2010,7.78,5.761,-7
draft_2007_jason_heyward_r1p14,2018,2010,6.72,4.227,-8
draft_2007_jason_heyward_r1p14,2019,2010,3.78,0.009,-9
draft_2007_blake_beavan_r1p17,2008,2011,1.65,0.447,3
draft_2007_blake_beavan_r1p17,2009,2011,1.65,0.451,2
draft_2007_blake_beavan_r1p17,2010,2011,1.65,0.369,1
draft_2007_blake_beavan_r1p17,2011,2011,0.92,0.355,0
draft_2007_blake_beavan_r1p17,2012,2011,-0.48,0.227,-1
draft_2007_blake_beavan_r1p17,2013,2011,0.02,0.295,-2
draft_2007_blake_beavan_r1p17,2014,2011,0.0,0.319,-3
draft_2007_blake_beavan_r1p17,2015,2011,0.0,-0.017,-4
draft_2007_blake_beavan_r1p17,2016,2011,0.0,0.0,-5
draft_2007_blake_beavan_r1p17,2017,2011,0.0,0.0,-6
draft_2007_blake_beavan_r1p17,2018,2011,0.0,0.0,-7
draft_2007_blake_beavan_r1p17,2019,2011,0.0,0.0,-8
draft_2007_pete_kozma_r1p18,2008,2011,0.99,0.093,3
draft_2007_pete_kozma_r1p18,2009,2011,0.25,-0.0,2
draft_2007_pete_kozma_r1p18,2010,2011,0.25,-0.052,1
draft_2007_pete_kozma_r1p18,2011,2011,-0.72,-0.123,0
draft_2007_pete_kozma_r1p18,2012,2011,-1.55,-0.181,-1
draft_2007_pete_kozma_r1p18,2013,2011,-1.22,0.211,-2
draft_2007_pete_kozma_r1p18,2014,2011,-1.37,0.006,-3
draft_2007_pete_kozma_r1p18,2015,2011,-0.44,0.005,-4
draft_2007_pete_kozma_r1p18,2016,2011,-0.44,0.0,-5
draft_2007_pete_kozma_r1p18,2017,2011,0.52,0.0,-6
draft_2007_pete_kozma_r1p18,2018,2011,0.19,-0.003,-7
draft_2007_pete_kozma_r1p18,2019,2011,0.19,0.0,-8
draft_2007_joe_savery_r1p19,2008,2011,-0.09,0.177,3
draft_2007_joe_savery_r1p19,2009,2011,-0.09,0.134,2
draft_2007_joe_savery_r1p19,2010,2011,-0.09,0.389,1
draft_2007_joe_savery_r1p19,2011,2011,-0.23,0.0,0
draft_2007_joe_savery_r1p19,2012,2011,0.17,-0.02,-1
draft_2007_joe_savery_r1p19,2013,2011,0.12,0.0,-2
draft_2007_joe_savery_r1p19,2014,2011,0.0,0.0,-3
draft_2007_joe_savery_r1p19,2015,2011,0.0,0.0,-4
draft_2007_joe_savery_r1p19,2016,2011,0.0,0.0,-5
draft_2007_joe_savery_r1p19,2017,2011,0.0,0.0,-6
draft_2007_joe_savery_r1p19,2018,2011,0.0,0.0,-7
draft_2007_joe_savery_r1p19,2019,2011,0.0,0.0,-8
draft_2007_jp_arencibia_r1p21,2008,2010,1.17,0.391,2
draft_2007_jp_arencibia_r1p21,2009,2010,1.9,1.803,1
draft_2007_jp_arencibia_r1p21,2010,2010,2.07,-0.001,0
draft_2007_jp_arencibia_r1p21,2011,2010,0.95,3.068,-1
draft_2007_jp_arencibia_r1p21,2012,2010,-0.52,4.461,-2
draft_2007_jp_arencibia_r1p21,2013,2010,-0.46,4.025,-3
draft_2007_jp_arencibia_r1p21,2014,2010,0.73,0.52,-4
draft_2007_jp_arencibia_r1p21,2015,2010,0.0,-0.005,-5
draft_2007_jp_arencibia_r1p21,2016,2010,0.0,0.0,-6
draft_2007_jp_arencibia_r1p21,2017,2010,0.0,0.0,-7
draft_2007_jp_arencibia_r1p21,2018,2010,0.0,0.0,-8
draft_2007_jp_arencibia_r1p21,2019,2010,0.0,0.0,-9
draft_2007_aaron_poreda_r1p25,2008,2009,0.22,0.582,1
draft_2007_aaron_poreda_r1p25,2009,2009,-0.19,1.135,0
draft_2007_aaron_poreda_r1p25,2010,2009,-0.19,0.973,-1
draft_2007_aaron_poreda_r1p25,2011,2009,-0.19,0.676,-2
draft_2007_aaron_poreda_r1p25,2012,2009,-0.19,0.517,-3
draft_2007_aaron_poreda_r1p25,2013,2009,-0.19,0.954,-4
draft_2007_aaron_poreda_r1p25,2014,2009,0.0,0.0,-5
draft_2007_aaron_poreda_r1p25,2015,2009,0.0,0.351,-6
draft_2007_aaron_poreda_r1p25,2016,2009,0.0,0.0,-7
draft_2007_aaron_poreda_r1p25,2017,2009,0.0,0.0,-8
draft_2007_aaron_poreda_r1p25,2018,2009,0.0,0.0,-9
draft_2007_aaron_poreda_r1p25,2019,2009,0.0,0.0,-10
draft_2007_rick_porcello_r1p27,2008,2009,10.55,4.585,1
draft_2007_rick_porcello_r1p27,2009,2009,8.53,1.859,0
draft_2007_rick_porcello_r1p27,2010,2009,13.13,6.639,-1
draft_2007_rick_porcello_r1p27,2011,2009,12.44,2.839,-2
draft_2007_rick_porcello_r1p27,2012,2009,13.42,10.494,-3
draft_2007_rick_porcello_r1p27,2013,2009,11.83,11.28,-4
draft_2007_rick_porcello_r1p27,2014,2009,8.25,10.872,-5
draft_2007_rick_porcello_r1p27,2015,2009,7.81,4.35,-6
draft_2007_rick_porcello_r1p27,2016,2009,3.09,5.622,-7
draft_2007_rick_porcello_r1p27,2017,2009,3.55,4.623,-8
draft_2007_rick_porcello_r1p27,2018,2009,0.9,4.863,-9
draft_2007_rick_porcello_r1p27,2019,2009,0.16,4.857,-10
draft_2007_ben_revere_r1p28,2008,2010,5.8,1.143,2
draft_2007_ben_revere_r1p28,2009,2010,8.78,3.286,1
draft_2007_ben_revere_r1p28,2010,2010,8.22,3.849,0
draft_2007_ben_revere_r1p28,2011,2010,7.38,3.882,-1
draft_2007_ben_revere_r1p28,2012,2010,4.59,3.241,-2
draft_2007_ben_revere_r1p28,2013,2010,3.12,4.015,-3
draft_2007_ben_revere_r1p28,2014,2010,2.02,0.0,-4
draft_2007_ben_revere_r1p28,2015,2010,-0.96,0.0,-5
draft_2007_ben_revere_r1p28,2016,2010,0.01,0.0,-6
draft_2007_ben_revere_r1p28,2017,2010,0.0,0.351,-7
draft_2007_ben_revere_r1p28,2018,2010,0.0,-0.004,-8
draft_2007_ben_revere_r1p28,2019,2010,0.0,0.0,-9
draft_2007_andrew_brackman_r1p30,2008,2011,0.08,0.0,3
draft_2007_andrew_brackman_r1p30,2009,2011,0.08,0.208,2
draft_2007_andrew_brackman_r1p30,2010,2011,0.08,0.328,1
draft_2007_andrew_brackman_r1p30,2011,2011,0.0,0.334,0
draft_2007_andrew_brackman_r1p30,2012,2011,0.0,0.0,-1
draft_2007_andrew_brackman_r1p30,2013,2011,0.0,0.001,-2
draft_2007_andrew_brackman_r1p30,2014,2011,0.0,0.0,-3
draft_2007_andrew_brackman_r1p30,2015,2011,0.0,0.0,-4
draft_2007_andrew_brackman_r1p30,2016,2011,0.0,0.0,-5
draft_2007_andrew_brackman_r1p30,2017,2011,0.0,0.0,-6
draft_2007_andrew_brackman_r1p30,2018,2011,0.0,0.0,-7
draft_2007_andrew_brackman_r1p30,2019,2011,0.0,0.0,-8
draft_2007_nick_noonan_r1p32,2008,2013,-0.34,0.431,5
draft_2007_nick_noonan_r1p32,2009,2013,-0.64,0.045,4
draft_2007_nick_noonan_r1p32,2010,2013,-1.21,0.001,3
draft_2007_nick_noonan_r1p32,2011,2013,-1.21,-0.058,2
draft_2007_nick_noonan_r1p32,2012,2013,-1.21,0.123,1
draft_2007_nick_noonan_r1p32,2013,2013,-0.87,0.042,0
draft_2007_nick_noonan_r1p32,2014,2013,-0.87,-0.116,-1
draft_2007_nick_noonan_r1p32,2015,2013,-0.57,-0.026,-2
draft_2007_nick_noonan_r1p32,2016,2013,0.0,0.0,-3
draft_2007_nick_noonan_r1p32,2017,2013,0.0,0.0,-4
draft_2007_nick_noonan_r1p32,2018,2013,0.0,0.0,-5
draft_2007_nick_noonan_r1p32,2019,2013,0.0,0.0,-6
draft_2007_todd_frazier_r1p34,2008,2011,10.72,0.444,3
draft_2007_todd_frazier_r1p34,2009,2011,14.46,1.517,2
draft_2007_todd_frazier_r1p34,2010,2011,18.05,0.822,1
draft_2007_todd_frazier_r1p34,2011,2011,20.12,0.0,0
draft_2007_todd_frazier_r1p34,2012,2011,20.53,0.0,-1
draft_2007_todd_frazier_r1p34,2013,2011,19.93,1.572,-2
draft_2007_todd_frazier_r1p34,2014,2011,15.52,0.0,-3
draft_2007_todd_frazier_r1p34,2015,2011,11.38,0.0,-4
draft_2007_todd_frazier_r1p34,2016,2011,7.79,0.0,-5
draft_2007_todd_frazier_r1p34,2017,2011,4.81,0.0,-6
draft_2007_todd_frazier_r1p34,2018,2011,2.15,0.0,-7
draft_2007_todd_frazier_r1p34,2019,2011,-0.15,0.0,-8
draft_2007_julio_borbon_r1p35,2008,2009,2.0,0.982,1
draft_2007_julio_borbon_r1p35,2009,2009,1.25,1.148,0
draft_2007_julio_borbon_r1p35,2010,2009,-0.56,0.0,-1
draft_2007_julio_borbon_r1p35,2011,2009,-0.64,0.379,-2
draft_2007_julio_borbon_r1p35,2012,2009,-0.64,0.0,-3
draft_2007_julio_borbon_r1p35,2013,2009,-0.29,0.0,-4
draft_2007_julio_borbon_r1p35,2014,2009,-0.29,0.0,-5
draft_2007_julio_borbon_r1p35,2015,2009,-0.29,0.0,-6
draft_2007_julio_borbon_r1p35,2016,2009,0.0,0.0,-7
draft_2007_julio_borbon_r1p35,2017,2009,0.0,0.02,-8
draft_2007_julio_borbon_r1p35,2018,2009,0.0,0.0,-9
draft_2007_julio_borbon_r1p35,2019,2009,0.0,0.0,-10
draft_2007_clayton_mortensen_r1p36,2008,2009,-0.45,0.3,1
draft_2007_clayton_mortensen_r1p36,2009,2009,0.55,0.0,0
draft_2007_clayton_mortensen_r1p36,2010,2009,0.63,0.0,-1
draft_2007_clayton_mortensen_r1p36,2011,2009,0.36,0.0,-2
draft_2007_clayton_mortensen_r1p36,2012,2009,-0.36,0.0,-3
draft_2007_clayton_mortensen_r1p36,2013,2009,0.0,0.0,-4
draft_2007_clayton_mortensen_r1p36,2014,2009,0.0,0.0,-5
draft_2007_clayton_mortensen_r1p36,2015,2009,0.0,0.0,-6
draft_2007_clayton_mortensen_r1p36,2016,2009,0.0,0.0,-7
draft_2007_clayton_mortensen_r1p36,2017,2009,0.0,0.0,-8
draft_2007_clayton_mortensen_r1p36,2018,2009,0.0,0.0,-9
draft_2007_clayton_mortensen_r1p36,2019,2009,0.0,0.0,-10
draft_2007_travis_darnaud_r1p37,2008,2013,0.18,0.258,5
draft_2007_travis_darnaud_r1p37,2009,2013,1.66,0.258,4
draft_2007_travis_darnaud_r1p37,2010,2013,1.11,0.276,3
draft_2007_travis_darnaud_r1p37,2011,2013,2.5,2.02,2
draft_2007_travis_darnaud_r1p37,2012,2013,2.43,5.817,1
draft_2007_travis_darnaud_r1p37,2013,2013,3.71,4.181,0
draft_2007_travis_darnaud_r1p37,2014,2013,4.05,0.0,-1
draft_2007_travis_darnaud_r1p37,2015,2013,2.81,0.0,-2
draft_2007_travis_darnaud_r1p37,2016,2013,6.12,0.0,-3
draft_2007_travis_darnaud_r1p37,2017,2013,4.96,0.0,-4
draft_2007_travis_darnaud_r1p37,2018,2013,6.11,0.0,-5
draft_2007_travis_darnaud_r1p37,2019,2013,4.91,0.0,-6
draft_2007_brett_cecil_r1p38,2008,2009,5.55,0.279,1
draft_2007_brett_cecil_r1p38,2009,2009,6.9,0.467,0
draft_2007_brett_cecil_r1p38,2010,2009,5.0,0.685,-1
draft_2007_brett_cecil_r1p38,2011,2009,4.25,0.481,-2
draft_2007_brett_cecil_r1p38,2012,2009,3.79,0.514,-3
draft_2007_brett_cecil_r1p38,2013,2009,2.45,0.0,-4
draft_2007_brett_cecil_r1p38,2014,2009,1.13,0.0,-5
draft_2007_brett_cecil_r1p38,2015,2009,-0.08,0.0,-6
draft_2007_brett_cecil_r1p38,2016,2009,-0.36,0.0,-7
draft_2007_brett_cecil_r1p38,2017,2009,-0.87,0.107,-8
draft_2007_brett_cecil_r1p38,2018,2009,0.0,0.0,-9
draft_2007_brett_cecil_r1p38,2019,2009,0.0,0.006,-10
draft_2007_sean_doolittle_r1p41,2008,2012,3.47,0.365,4
draft_2007_sean_doolittle_r1p41,2009,2012,3.54,0.426,3
draft_2007_sean_doolittle_r1p41,2010,2012,4.47,0.0,2
draft_2007_sean_doolittle_r1p41,2011,2012,5.86,0.441,1
draft_2007_sean_doolittle_r1p41,2012,2012,7.38,0.528,0
draft_2007_sean_doolittle_r1p41,2013,2012,6.69,0.109,-1
draft_2007_sean_doolittle_r1p41,2014,2012,5.48,0.0,-2
draft_2007_sean_doolittle_r1p41,2015,2012,6.04,0.0,-3
draft_2007_sean_doolittle_r1p41,2016,2012,5.48,0.0,-4
draft_2007_sean_doolittle_r1p41,2017,2012,4.09,-0.001,-5
draft_2007_sean_doolittle_r1p41,2018,2012,1.75,0.0,-6
draft_2007_sean_doolittle_r1p41,2019,2012,1.02,0.008,-7
draft_2007_jackson_williams_r1p43,2008,2014,0.04,0.192,6
draft_2007_jackson_williams_r1p43,2009,2014,0.13,0.152,5
draft_2007_jackson_williams_r1p43,2010,2014,0.13,0.144,4
draft_2007_jackson_williams_r1p43,2011,2014,0.13,0.172,3
draft_2007_jackson_williams_r1p43,2012,2014,0.13,0.109,2
draft_2007_jackson_williams_r1p43,2013,2014,0.13,-0.005,1
draft_2007_jackson_williams_r1p43,2014,2014,0.09,0.0,0
draft_2007_jackson_williams_r1p43,2015,2014,0.0,-0.005,-1
draft_2007_jackson_williams_r1p43,2016,2014,0.0,-0.009,-2
draft_2007_jackson_williams_r1p43,2017,2014,0.0,-0.01,-3
draft_2007_jackson_williams_r1p43,2018,2014,0.0,-0.005,-4
draft_2007_jackson_williams_r1p43,2019,2014,0.0,0.0,-5
draft_2007_josh_donaldson_r1p48,2008,2010,15.34,0.248,2
draft_2007_josh_donaldson_r1p48,2009,2010,22.75,-0.133,1
draft_2007_josh_donaldson_r1p48,2010,2010,30.32,-0.019,0
draft_2007_josh_donaldson_r1p48,2011,2010,34.87,-0.046,-1
draft_2007_josh_donaldson_r1p48,2012,2010,34.44,0.0,-2
draft_2007_josh_donaldson_r1p48,2013,2010,32.48,1.869,-3
draft_2007_josh_donaldson_r1p48,2014,2010,26.08,0.0,-4
draft_2007_josh_donaldson_r1p48,2015,2010,21.7,0.0,-5
draft_2007_josh_donaldson_r1p48,2016,2010,16.64,0.0,-6
draft_2007_josh_donaldson_r1p48,2017,2010,12.23,0.0,-7
draft_2007_josh_donaldson_r1p48,2018,2010,11.21,0.0,-8
draft_2007_josh_donaldson_r1p48,2019,2010,5.93,0.0,-9
draft_2007_charlie_culberson_r1p51,2008,2012,-2.12,-0.009,4
draft_2007_charlie_culberson_r1p51,2009,2012,-2.12,-0.024,3
draft_2007_charlie_culberson_r1p51,2010,2012,-1.76,0.03,2
draft_2007_charlie_culberson_r1p51,2011,2012,-1.72,0.004,1
draft_2007_charlie_culberson_r1p51,2012,2012,-0.83,0.442,0
draft_2007_charlie_culberson_r1p51,2013,2012,-0.57,0.1,-1
draft_2007_charlie_culberson_r1p51,2014,2012,0.88,0.476,-2
draft_2007_charlie_culberson_r1p51,2015,2012,1.94,0.491,-3
draft_2007_charlie_culberson_r1p51,2016,2012,1.68,0.0,-4
draft_2007_charlie_culberson_r1p51,2017,2012,1.67,0.0,-5
draft_2007_charlie_culberson_r1p51,2018,2012,1.01,0.0,-6
draft_2007_charlie_culberson_r1p51,2019,2012,1.07,0.0,-7
draft_2007_matt_mangini_r1p52,2008,2010,-0.17,0.062,2
draft_2007_matt_mangini_r1p52,2009,2010,-0.17,0.027,1
draft_2007_matt_mangini_r1p52,2010,2010,0.0,0.416,0
draft_2007_matt_mangini_r1p52,2011,2010,0.0,0.0,-1
draft_2007_matt_mangini_r1p52,2012,2010,0.0,-0.003,-2
draft_2007_matt_mangini_r1p52,2013,2010,0.0,0.632,-3
draft_2007_matt_mangini_r1p52,2014,2010,0.0,0.0,-4
draft_2007_matt_mangini_r1p52,2015,2010,0.0,0.0,-5
draft_2007_matt_mangini_r1p52,2016,2010,0.0,0.0,-6
draft_2007_matt_mangini_r1p52,2017,2010,0.0,0.0,-7
draft_2007_matt_mangini_r1p52,2018,2010,0.0,0.0,-8
draft_2007_matt_mangini_r1p52,2019,2010,0.0,0.0,-9
draft_2007_tommy_hunter_r1p54,2008,2008,7.13,0.602,0
draft_2007_tommy_hunter_r1p54,2009,2008,5.51,0.633,-1
draft_2007_tommy_hunter_r1p54,2010,2008,3.38,0.424,-2
draft_2007_tommy_hunter_r1p54,2011,2008,4.37,0.358,-3
draft_2007_tommy_hunter_r1p54,2012,2008,5.88,0.431,-4
draft_2007_tommy_hunter_r1p54,2013,2008,4.32,0.502,-5
draft_2007_tommy_hunter_r1p54,2014,2008,4.26,0.0,-6
draft_2007_tommy_hunter_r1p54,2015,2008,4.5,0.351,-7
draft_2007_tommy_hunter_r1p54,2016,2008,4.29,0.0,-8
draft_2007_tommy_hunter_r1p54,2017,2008,2.46,0.0,-9
draft_2007_tommy_hunter_r1p54,2018,2008,1.19,0.0,-10
draft_2007_tommy_hunter_r1p54,2019,2008,0.95,0.0,-11
draft_2007_trystan_magnuson_r1p56,2008,2011,-0.15,0.001,3
draft_2007_trystan_magnuson_r1p56,2009,2011,-0.15,-0.03,2
draft_2007_trystan_magnuson_r1p56,2010,2011,-0.15,0.069,1
draft_2007_trystan_magnuson_r1p56,2011,2011,0.0,0.071,0
draft_2007_trystan_magnuson_r1p56,2012,2011,0.0,0.0,-1
draft_2007_trystan_magnuson_r1p56,2013,2011,0.0,0.007,-2
draft_2007_trystan_magnuson_r1p56,2014,2011,0.0,0.0,-3
draft_2007_trystan_magnuson_r1p56,2015,2011,0.0,0.0,-4
draft_2007_trystan_magnuson_r1p56,2016,2011,0.0,0.0,-5
draft_2007_trystan_magnuson_r1p56,2017,2011,0.0,0.0,-6
draft_2007_trystan_magnuson_r1p56,2018,2011,0.0,0.0,-7
draft_2007_trystan_magnuson_r1p56,2019,2011,0.0,0.0,-8
draft_2007_corey_brown_r1p59,2008,2011,0.31,0.085,3
draft_2007_corey_brown_r1p59,2009,2011,0.31,0.253,2
draft_2007_corey_brown_r1p59,2010,2011,0.31,0.036,1
draft_2007_corey_brown_r1p59,2011,2011,0.39,0.072,0
draft_2007_corey_brown_r1p59,2012,2011,0.14,-0.003,-1
draft_2007_corey_brown_r1p59,2013,2011,0.06,-0.017,-2
draft_2007_corey_brown_r1p59,2014,2011,0.0,0.0,-3
draft_2007_corey_brown_r1p59,2015,2011,0.0,0.0,-4
draft_2007_corey_brown_r1p59,2016,2011,0.0,0.0,-5
draft_2007_corey_brown_r1p59,2017,2011,0.0,0.0,-6
draft_2007_corey_brown_r1p59,2018,2011,0.0,0.0,-7
draft_2007_corey_brown_r1p59,2019,2011,0.0,0.0,-8
draft_2007_ed_easley_r1p61,2008,2015,0.0,-0.006,7
draft_2007_ed_easley_r1p61,2009,2015,-0.12,0.007,6
draft_2007_ed_easley_r1p61,2010,2015,-0.12,-0.061,5
draft_2007_ed_easley_r1p61,2011,2015,-0.12,-0.055,4
draft_2007_ed_easley_r1p61,2012,2015,-0.12,0.018,3
draft_2007_ed_easley_r1p61,2013,2015,-0.12,0.024,2
draft_2007_ed_easley_r1p61,2014,2015,-0.12,0.0,1
draft_2007_ed_easley_r1p61,2015,2015,0.0,0.0,0
draft_2007_ed_easley_r1p61,2016,2015,0.0,0.0,-1
draft_2007_ed_easley_r1p61,2017,2015,0.0,0.0,-2
